
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 21 Model: 1 damping_factor_t
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat1_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.1317, Valid Loss: 17.2819
Epoch 2/1000, Loss: 16.3160, Valid Loss: 14.6178
Epoch 3/1000, Loss: 15.7591, Valid Loss: 14.1549
Epoch 4/1000, Loss: 15.7437, Valid Loss: 14.9021
Epoch 5/1000, Loss: 14.8413, Valid Loss: 14.7786
Epoch 6/1000, Loss: 14.5238, Valid Loss: 12.8673
Epoch 7/1000, Loss: 15.8228, Valid Loss: 13.9589
Epoch 8/1000, Loss: 15.3469, Valid Loss: 17.1845
Epoch 9/1000, Loss: 15.5697, Valid Loss: 15.2534
Epoch 10/1000, Loss: 14.5556, Valid Loss: 16.0289
Epoch 11/1000, Loss: 14.5344, Valid Loss: 13.5186
Epoch 12/1000, Loss: 15.1397, Valid Loss: 17.4886
Epoch 13/1000, Loss: 15.7645, Valid Loss: 16.0863
Epoch 14/1000, Loss: 14.0265, Valid Loss: 11.8199
Epoch 15/1000, Loss: 15.0216, Valid Loss: 16.4038
Epoch 16/1000, Loss: 14.3339, Valid Loss: 18.1520
Epoch 17/1000, Loss: 15.4589, Valid Loss: 16.6971
Epoch 18/1000, Loss: 14.5634, Valid Loss: 14.2882
Epoch 19/1000, Loss: 14.7547, Valid Loss: 16.5037
Epoch 20/1000, Loss: 14.7759, Valid Loss: 13.8145
Epoch 21/1000, Loss: 16.9192, Valid Loss: 15.4324
Epoch 22/1000, Loss: 14.5239, Valid Loss: 18.0991
Epoch 23/1000, Loss: 15.6220, Valid Loss: 12.8839
Epoch 24/1000, Loss: 14.8527, Valid Loss: 14.3691
Epoch 25/1000, Loss: 15.2895, Valid Loss: 14.4402
Epoch 26/1000, Loss: 15.2896, Valid Loss: 11.7176
Epoch 27/1000, Loss: 14.4810, Valid Loss: 15.4751
Epoch 28/1000, Loss: 15.1140, Valid Loss: 13.9937
Epoch 29/1000, Loss: 16.2628, Valid Loss: 12.7891
Epoch 30/1000, Loss: 15.8081, Valid Loss: 14.2132
Epoch 31/1000, Loss: 14.9695, Valid Loss: 16.0500
Epoch 32/1000, Loss: 15.2901, Valid Loss: 25.3056
Epoch 33/1000, Loss: 15.3171, Valid Loss: 14.6464
Epoch 34/1000, Loss: 15.4403, Valid Loss: 12.3892
Epoch 35/1000, Loss: 14.8439, Valid Loss: 12.3096
Epoch 36/1000, Loss: 15.0891, Valid Loss: 13.7347
Epoch 37/1000, Loss: 15.0944, Valid Loss: 15.7605
Epoch 38/1000, Loss: 15.3848, Valid Loss: 14.3692
Epoch 39/1000, Loss: 14.7511, Valid Loss: 13.3508
Epoch 40/1000, Loss: 16.0004, Valid Loss: 16.4978
Epoch 41/1000, Loss: 14.7137, Valid Loss: 19.0933
Epoch 117/1000, Loss: 14.2272, Valid Loss: 13.9232
Epoch 118/1000, Loss: 15.0815, Valid Loss: 15.0861
Epoch 119/1000, Loss: 15.8896, Valid Loss: 14.9976
Epoch 120/1000, Loss: 14.5394, Valid Loss: 18.7560
Epoch 121/1000, Loss: 15.0162, Valid Loss: 12.8213
Epoch 122/1000, Loss: 14.9211, Valid Loss: 12.1410
Epoch 123/1000, Loss: 15.6033, Valid Loss: 12.5266
Epoch 124/1000, Loss: 15.7465, Valid Loss: 14.4336
Epoch 125/1000, Loss: 14.7139, Valid Loss: 15.3213
Epoch 126/1000, Loss: 14.7752, Valid Loss: 18.1605
Epoch 127/1000, Loss: 15.2940, Valid Loss: 14.0938
Epoch 128/1000, Loss: 14.9228, Valid Loss: 12.4602
Epoch 129/1000, Loss: 14.7279, Valid Loss: 12.8138
Epoch 130/1000, Loss: 14.7658, Valid Loss: 13.1517
Epoch 131/1000, Loss: 14.4774, Valid Loss: 14.5582
Epoch 132/1000, Loss: 14.7817, Valid Loss: 15.8509
Epoch 133/1000, Loss: 15.1567, Valid Loss: 11.6537
Epoch 134/1000, Loss: 15.8326, Valid Loss: 15.3025
Epoch 135/1000, Loss: 15.7967, Valid Loss: 15.5614
Epoch 136/1000, Loss: 15.3149, Valid Loss: 14.3642
Epoch 137/1000, Loss: 15.5078, Valid Loss: 18.1573
Epoch 138/1000, Loss: 14.3474, Valid Loss: 16.4960
Epoch 139/1000, Loss: 14.6019, Valid Loss: 13.7892
Epoch 140/1000, Loss: 14.7946, Valid Loss: 16.1203
Epoch 141/1000, Loss: 14.1251, Valid Loss: 15.1943
Epoch 142/1000, Loss: 14.9840, Valid Loss: 15.6047
Epoch 143/1000, Loss: 15.2762, Valid Loss: 12.4551
Epoch 144/1000, Loss: 14.5584, Valid Loss: 13.1869
Epoch 145/1000, Loss: 15.3086, Valid Loss: 19.1395
Epoch 146/1000, Loss: 15.5531, Valid Loss: 13.4470
Epoch 147/1000, Loss: 14.2338, Valid Loss: 15.7178
Epoch 148/1000, Loss: 15.0357, Valid Loss: 18.3351
Epoch 149/1000, Loss: 15.3698, Valid Loss: 13.9094
Epoch 150/1000, Loss: 15.6166, Valid Loss: 15.2767
Epoch 151/1000, Loss: 16.9641, Valid Loss: 15.1467
Epoch 152/1000, Loss: 14.6432, Valid Loss: 17.6471
Epoch 153/1000, Loss: 14.4875, Valid Loss: 13.3834
Epoch 154/1000, Loss: 15.0249, Valid Loss: 14.5047
Epoch 155/1000, Loss: 15.5441, Valid Loss: 12.9153
Epoch 156/1000, Loss: 14.6768, Valid Loss: 13.0363
Epoch 157/1000, Loss: 15.2443, Valid Loss: 13.6219
Epoch 158/1000, Loss: 15.5754, Valid Loss: 14.7683
Epoch 159/1000, Loss: 14.6005, Valid Loss: 14.4822
Epoch 160/1000, Loss: 15.6250, Valid Loss: 13.0069
Epoch 161/1000, Loss: 14.9872, Valid Loss: 15.0868
Epoch 162/1000, Loss: 15.2567, Valid Loss: 17.7179
Epoch 163/1000, Loss: 15.3464, Valid Loss: 13.2345
Epoch 164/1000, Loss: 14.6988, Valid Loss: 14.3995
Epoch 165/1000, Loss: 15.0843, Valid Loss: 19.1553
Epoch 166/1000, Loss: 14.8896, Valid Loss: 19.1300
Epoch 167/1000, Loss: 15.4662, Valid Loss: 14.5132
Epoch 168/1000, Loss: 15.8298, Valid Loss: 16.2105
Epoch 169/1000, Loss: 14.3497, Valid Loss: 12.6792
Epoch 170/1000, Loss: 14.9657, Valid Loss: 13.9993
Epoch 171/1000, Loss: 14.3886, Valid Loss: 15.6411
Epoch 172/1000, Loss: 15.9740, Valid Loss: 13.5953
Epoch 173/1000, Loss: 15.0999, Valid Loss: 15.9435
Epoch 174/1000, Loss: 15.0344, Valid Loss: 13.8113
Epoch 175/1000, Loss: 14.8667, Valid Loss: 16.9936
Epoch 176/1000, Loss: 14.6363, Valid Loss: 13.7062
Epoch 177/1000, Loss: 15.9532, Valid Loss: 17.8937
Epoch 178/1000, Loss: 15.2500, Valid Loss: 17.0516
Epoch 179/1000, Loss: 14.8916, Valid Loss: 14.2940
Epoch 180/1000, Loss: 14.2133, Valid Loss: 13.4950
Epoch 181/1000, Loss: 14.5377, Valid Loss: 14.1260
Epoch 182/1000, Loss: 15.6452, Valid Loss: 17.2857
Epoch 183/1000, Loss: 14.3955, Valid Loss: 12.8402
Epoch 184/1000, Loss: 14.2000, Valid Loss: 14.6168
Epoch 185/1000, Loss: 14.7513, Valid Loss: 14.9369
Epoch 186/1000, Loss: 13.9136, Valid Loss: 13.6636
Epoch 187/1000, Loss: 14.6869, Valid Loss: 13.2859
Epoch 188/1000, Loss: 14.9847, Valid Loss: 13.1581
Epoch 189/1000, Loss: 15.0923, Valid Loss: 18.7824
Epoch 190/1000, Loss: 14.2961, Valid Loss: 12.3724
Epoch 191/1000, Loss: 14.6860, Valid Loss: 14.0096
Epoch 192/1000, Loss: 14.3468, Valid Loss: 19.0550
Epoch 193/1000, Loss: 14.9874, Valid Loss: 21.1223
Epoch 194/1000, Loss: 14.4269, Valid Loss: 17.5130
Epoch 195/1000, Loss: 13.9075, Valid Loss: 18.1938
Epoch 196/1000, Loss: 13.6226, Valid Loss: 15.5162
Epoch 197/1000, Loss: 14.5798, Valid Loss: 13.0748
Epoch 198/1000, Loss: 14.2799, Valid Loss: 16.0611
Epoch 199/1000, Loss: 14.2325, Valid Loss: 13.6046
Epoch 200/1000, Loss: 14.2043, Valid Loss: 15.4728
Epoch 201/1000, Loss: 14.4074, Valid Loss: 11.8398
Epoch 202/1000, Loss: 14.6778, Valid Loss: 11.3647
Epoch 203/1000, Loss: 14.2655, Valid Loss: 12.7550
Epoch 204/1000, Loss: 14.8429, Valid Loss: 15.8581
Epoch 205/1000, Loss: 14.7538, Valid Loss: 16.5730
Epoch 206/1000, Loss: 14.8811, Valid Loss: 12.3698
Epoch 207/1000, Loss: 14.1582, Valid Loss: 15.3182
Epoch 208/1000, Loss: 15.4002, Valid Loss: 19.2624
Epoch 209/1000, Loss: 14.8292, Valid Loss: 25.0638
Epoch 210/1000, Loss: 15.4489, Valid Loss: 13.9466
Epoch 211/1000, Loss: 15.6280, Valid Loss: 13.9821
Epoch 212/1000, Loss: 15.2978, Valid Loss: 18.2840
Epoch 213/1000, Loss: 15.0786, Valid Loss: 15.8980
Epoch 214/1000, Loss: 14.8539, Valid Loss: 16.0488
Epoch 215/1000, Loss: 14.2631, Valid Loss: 18.6044
Epoch 216/1000, Loss: 15.0204, Valid Loss: 15.6337
Epoch 217/1000, Loss: 14.6266, Valid Loss: 14.6278
Epoch 218/1000, Loss: 14.7472, Valid Loss: 14.2329
Epoch 219/1000, Loss: 14.7103, Valid Loss: 15.4548
Epoch 220/1000, Loss: 14.2333, Valid Loss: 15.6095
Epoch 221/1000, Loss: 14.7499, Valid Loss: 14.6297
Epoch 222/1000, Loss: 15.0426, Valid Loss: 16.2217
Epoch 223/1000, Loss: 14.6367, Valid Loss: 14.9351
Epoch 224/1000, Loss: 14.2200, Valid Loss: 14.8041
Epoch 225/1000, Loss: 14.7482, Valid Loss: 13.2186
Epoch 226/1000, Loss: 14.4809, Valid Loss: 13.1004
Epoch 227/1000, Loss: 15.8470, Valid Loss: 14.9470
Epoch 228/1000, Loss: 14.4592, Valid Loss: 18.0357
Epoch 229/1000, Loss: 14.5116, Valid Loss: 14.1404
Epoch 230/1000, Loss: 14.9139, Valid Loss: 14.0002
Epoch 231/1000, Loss: 14.5823, Valid Loss: 16.5543
Epoch 232/1000, Loss: 13.8370, Valid Loss: 14.9243
Epoch 233/1000, Loss: 14.2486, Valid Loss: 14.8130
Epoch 234/1000, Loss: 14.5475, Valid Loss: 12.4244
Epoch 235/1000, Loss: 15.1908, Valid Loss: 21.3244
Epoch 236/1000, Loss: 14.6188, Valid Loss: 14.5229
Epoch 237/1000, Loss: 15.2653, Valid Loss: 20.5094
Epoch 238/1000, Loss: 14.7994, Valid Loss: 13.4352
Epoch 239/1000, Loss: 16.2762, Valid Loss: 18.1235
Epoch 240/1000, Loss: 16.4415, Valid Loss: 11.5914
Epoch 241/1000, Loss: 15.7853, Valid Loss: 13.8792
Epoch 242/1000, Loss: 14.2121, Valid Loss: 12.0055
Epoch 243/1000, Loss: 15.7122, Valid Loss: 17.5117
Epoch 244/1000, Loss: 14.7179, Valid Loss: 17.0196
Epoch 245/1000, Loss: 15.1067, Valid Loss: 13.8205
Epoch 246/1000, Loss: 14.8277, Valid Loss: 14.0840
Epoch 247/1000, Loss: 14.6214, Valid Loss: 12.5020
Epoch 248/1000, Loss: 15.4934, Valid Loss: 18.4516
Epoch 249/1000, Loss: 15.2722, Valid Loss: 17.3614
Epoch 250/1000, Loss: 15.9112, Valid Loss: 18.4487
Epoch 251/1000, Loss: 14.7782, Valid Loss: 14.8605
Epoch 252/1000, Loss: 16.0700, Valid Loss: 16.4956
Epoch 253/1000, Loss: 14.4816, Valid Loss: 15.2078
Epoch 254/1000, Loss: 15.4659, Valid Loss: 15.7992
Epoch 255/1000, Loss: 15.5264, Valid Loss: 18.3393
Epoch 256/1000, Loss: 15.3449, Valid Loss: 13.8689
Epoch 257/1000, Loss: 15.5257, Valid Loss: 15.5092
Epoch 258/1000, Loss: 14.6590, Valid Loss: 14.8842
Epoch 259/1000, Loss: 15.6023, Valid Loss: 11.4066
Epoch 260/1000, Loss: 14.4321, Valid Loss: 13.5466
Epoch 261/1000, Loss: 15.3389, Valid Loss: 12.5149
Epoch 262/1000, Loss: 14.4630, Valid Loss: 14.5220
Epoch 263/1000, Loss: 14.7102, Valid Loss: 13.2677
Epoch 264/1000, Loss: 14.5829, Valid Loss: 15.5979
Epoch 265/1000, Loss: 14.8211, Valid Loss: 14.0949
Epoch 266/1000, Loss: 15.5019, Valid Loss: 15.3914
Epoch 267/1000, Loss: 15.9136, Valid Loss: 11.0668
Epoch 268/1000, Loss: 14.7878, Valid Loss: 12.2496
Epoch 269/1000, Loss: 16.2574, Valid Loss: 20.5820
Epoch 270/1000, Loss: 14.0215, Valid Loss: 14.4246
Epoch 271/1000, Loss: 14.7982, Valid Loss: 14.5291
Epoch 272/1000, Loss: 15.4751, Valid Loss: 16.7743
Epoch 273/1000, Loss: 15.6936, Valid Loss: 12.1273
Epoch 274/1000, Loss: 15.2883, Valid Loss: 18.0608
Epoch 275/1000, Loss: 14.9832, Valid Loss: 16.3299
Epoch 276/1000, Loss: 15.5594, Valid Loss: 19.2289
Epoch 277/1000, Loss: 16.9624, Valid Loss: 17.9048
Epoch 278/1000, Loss: 16.0459, Valid Loss: 15.3232
Epoch 279/1000, Loss: 14.9404, Valid Loss: 15.4466
Epoch 280/1000, Loss: 14.4388, Valid Loss: 18.8550
Epoch 281/1000, Loss: 15.6191, Valid Loss: 15.1487
Epoch 282/1000, Loss: 13.9555, Valid Loss: 14.8258
Epoch 283/1000, Loss: 15.0843, Valid Loss: 17.8301
Epoch 284/1000, Loss: 14.1533, Valid Loss: 14.5737
Epoch 285/1000, Loss: 14.7254, Valid Loss: 16.2774
Epoch 286/1000, Loss: 14.6171, Valid Loss: 18.9653
Epoch 287/1000, Loss: 14.9391, Valid Loss: 15.2229
Epoch 288/1000, Loss: 14.6351, Valid Loss: 14.8183
Epoch 289/1000, Loss: 15.2867, Valid Loss: 22.4083
Epoch 290/1000, Loss: 14.9301, Valid Loss: 18.5164
Epoch 291/1000, Loss: 15.5823, Valid Loss: 20.6373
Epoch 292/1000, Loss: 15.9111, Valid Loss: 13.1664
Epoch 293/1000, Loss: 14.7823, Valid Loss: 15.5917
Epoch 294/1000, Loss: 15.6258, Valid Loss: 14.2650
Epoch 295/1000, Loss: 14.7555, Valid Loss: 15.3017
Epoch 296/1000, Loss: 14.8936, Valid Loss: 19.7087
Epoch 297/1000, Loss: 15.8128, Valid Loss: 11.9166
Epoch 298/1000, Loss: 14.8961, Valid Loss: 13.5588
Epoch 299/1000, Loss: 15.4299, Valid Loss: 17.1786
Epoch 300/1000, Loss: 14.7656, Valid Loss: 17.0867
Epoch 301/1000, Loss: 14.8855, Valid Loss: 15.7279
Epoch 302/1000, Loss: 14.7525, Valid Loss: 13.5704
Epoch 303/1000, Loss: 14.1575, Valid Loss: 14.9964
Epoch 304/1000, Loss: 14.7944, Valid Loss: 17.0079
Epoch 305/1000, Loss: 14.4446, Valid Loss: 15.7400
Epoch 306/1000, Loss: 14.1186, Valid Loss: 15.1613
Epoch 307/1000, Loss: 15.1482, Valid Loss: 16.9247
Epoch 308/1000, Loss: 14.7876, Valid Loss: 12.8282
Epoch 309/1000, Loss: 14.5971, Valid Loss: 13.8264
Epoch 310/1000, Loss: 14.9858, Valid Loss: 14.4513
Epoch 311/1000, Loss: 15.0993, Valid Loss: 15.4994
Epoch 312/1000, Loss: 15.3705, Valid Loss: 17.4522
Epoch 313/1000, Loss: 14.8546, Valid Loss: 17.0322
Epoch 314/1000, Loss: 14.2078, Valid Loss: 21.2521
Epoch 315/1000, Loss: 14.0887, Valid Loss: 13.8799
Epoch 316/1000, Loss: 15.5098, Valid Loss: 17.5013
Epoch 317/1000, Loss: 14.8348, Valid Loss: 15.0484
Epoch 318/1000, Loss: 15.1291, Valid Loss: 14.6261
Epoch 319/1000, Loss: 15.1841, Valid Loss: 12.8421
