
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 20 Model: 0 damping_factor_t
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat0_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.3121, Valid Loss: 13.6459
Epoch 2/1000, Loss: 15.1959, Valid Loss: 14.3945
Epoch 3/1000, Loss: 15.0573, Valid Loss: 13.2920
Epoch 4/1000, Loss: 15.0874, Valid Loss: 21.8239
Epoch 5/1000, Loss: 14.0045, Valid Loss: 14.8235
Epoch 6/1000, Loss: 14.2502, Valid Loss: 13.4838
Epoch 7/1000, Loss: 15.0849, Valid Loss: 16.8758
Epoch 8/1000, Loss: 14.4954, Valid Loss: 15.7825
Epoch 9/1000, Loss: 15.6714, Valid Loss: 14.5671
Epoch 10/1000, Loss: 15.3216, Valid Loss: 15.0729
Epoch 11/1000, Loss: 15.0475, Valid Loss: 23.4544
Epoch 12/1000, Loss: 15.8813, Valid Loss: 12.5488
Epoch 13/1000, Loss: 15.5723, Valid Loss: 16.7369
Epoch 14/1000, Loss: 16.4801, Valid Loss: 20.7694
Epoch 15/1000, Loss: 14.3108, Valid Loss: 17.6202
Epoch 16/1000, Loss: 13.8257, Valid Loss: 12.4226
Epoch 17/1000, Loss: 15.1853, Valid Loss: 13.0788
Epoch 18/1000, Loss: 15.4746, Valid Loss: 15.1946
Epoch 19/1000, Loss: 15.8346, Valid Loss: 12.8636
Epoch 20/1000, Loss: 15.0954, Valid Loss: 15.2886
Epoch 21/1000, Loss: 15.6298, Valid Loss: 16.7095
Epoch 22/1000, Loss: 15.7165, Valid Loss: 17.2021
Epoch 23/1000, Loss: 15.5279, Valid Loss: 11.6905
Epoch 24/1000, Loss: 14.5638, Valid Loss: 14.5124
Epoch 25/1000, Loss: 14.2332, Valid Loss: 12.0594
Epoch 26/1000, Loss: 15.6015, Valid Loss: 15.1352
Epoch 27/1000, Loss: 14.4171, Valid Loss: 14.5048
Epoch 28/1000, Loss: 15.2173, Valid Loss: 15.5045
Epoch 29/1000, Loss: 15.1375, Valid Loss: 11.3093
Epoch 30/1000, Loss: 14.4666, Valid Loss: 15.6883
Epoch 31/1000, Loss: 14.7404, Valid Loss: 15.5521
Epoch 32/1000, Loss: 15.8156, Valid Loss: 14.0370
Epoch 33/1000, Loss: 15.1219, Valid Loss: 14.2371
Epoch 34/1000, Loss: 15.5692, Valid Loss: 15.2223
Epoch 35/1000, Loss: 13.9520, Valid Loss: 14.5164
Epoch 36/1000, Loss: 14.7484, Valid Loss: 13.9011
Epoch 37/1000, Loss: 14.7322, Valid Loss: 15.5463
Epoch 38/1000, Loss: 14.2521, Valid Loss: 14.5681
Epoch 39/1000, Loss: 15.3251, Valid Loss: 13.5781
Epoch 40/1000, Loss: 14.6680, Valid Loss: 14.7428
Epoch 41/1000, Loss: 14.8716, Valid Loss: 16.8788
Epoch 117/1000, Loss: 14.8746, Valid Loss: 14.6572
Epoch 118/1000, Loss: 14.4114, Valid Loss: 16.5788
Epoch 119/1000, Loss: 14.4859, Valid Loss: 14.0270
Epoch 120/1000, Loss: 15.1843, Valid Loss: 12.9796
Epoch 121/1000, Loss: 15.2912, Valid Loss: 17.5769
Epoch 122/1000, Loss: 14.8632, Valid Loss: 13.9010
Epoch 123/1000, Loss: 15.5490, Valid Loss: 13.8074
Epoch 124/1000, Loss: 14.3605, Valid Loss: 11.9856
Epoch 125/1000, Loss: 15.9540, Valid Loss: 14.9466
Epoch 126/1000, Loss: 15.5032, Valid Loss: 14.9818
Epoch 127/1000, Loss: 15.2030, Valid Loss: 13.7561
Epoch 128/1000, Loss: 16.3083, Valid Loss: 14.9318
Epoch 129/1000, Loss: 14.1824, Valid Loss: 15.9112
Epoch 130/1000, Loss: 16.3140, Valid Loss: 15.8338
Epoch 131/1000, Loss: 14.8096, Valid Loss: 15.6649
Epoch 132/1000, Loss: 14.2470, Valid Loss: 12.6843
Epoch 133/1000, Loss: 15.2308, Valid Loss: 18.3225
Epoch 134/1000, Loss: 13.7183, Valid Loss: 14.8545
Epoch 135/1000, Loss: 14.9787, Valid Loss: 13.8983
Epoch 136/1000, Loss: 15.3975, Valid Loss: 16.6321
Epoch 137/1000, Loss: 15.5403, Valid Loss: 14.3689
Epoch 138/1000, Loss: 15.2961, Valid Loss: 13.4908
Epoch 139/1000, Loss: 14.6799, Valid Loss: 11.8248
Epoch 140/1000, Loss: 14.9124, Valid Loss: 14.6222
Epoch 141/1000, Loss: 14.9510, Valid Loss: 13.4349
Epoch 142/1000, Loss: 15.0184, Valid Loss: 13.1795
Epoch 143/1000, Loss: 14.9505, Valid Loss: 15.0409
Epoch 144/1000, Loss: 14.7004, Valid Loss: 16.0378
Epoch 145/1000, Loss: 15.2989, Valid Loss: 12.7619
Epoch 146/1000, Loss: 15.1168, Valid Loss: 16.6089
Epoch 147/1000, Loss: 14.5796, Valid Loss: 14.7300
Epoch 148/1000, Loss: 14.3287, Valid Loss: 13.9377
Epoch 149/1000, Loss: 14.8038, Valid Loss: 16.3638
Epoch 150/1000, Loss: 14.3860, Valid Loss: 15.7868
Epoch 151/1000, Loss: 14.6412, Valid Loss: 14.1848
Epoch 152/1000, Loss: 14.9500, Valid Loss: 11.5620
Epoch 153/1000, Loss: 13.9102, Valid Loss: 12.2622
Epoch 154/1000, Loss: 15.1417, Valid Loss: 14.0805
Epoch 155/1000, Loss: 15.2305, Valid Loss: 14.8101
Epoch 156/1000, Loss: 14.9287, Valid Loss: 15.0421
Epoch 157/1000, Loss: 14.4492, Valid Loss: 16.5475
Epoch 158/1000, Loss: 14.7845, Valid Loss: 14.1134
Epoch 159/1000, Loss: 14.4710, Valid Loss: 13.7079
Epoch 160/1000, Loss: 14.3903, Valid Loss: 22.6947
Epoch 161/1000, Loss: 16.6342, Valid Loss: 17.1742
Epoch 162/1000, Loss: 14.4150, Valid Loss: 14.1825
Epoch 163/1000, Loss: 14.4809, Valid Loss: 12.4026
Epoch 164/1000, Loss: 15.4934, Valid Loss: 15.8189
Epoch 165/1000, Loss: 14.7645, Valid Loss: 18.2012
Epoch 166/1000, Loss: 15.6018, Valid Loss: 16.3886
Epoch 167/1000, Loss: 14.7303, Valid Loss: 13.6440
Epoch 168/1000, Loss: 14.8345, Valid Loss: 15.5640
Epoch 169/1000, Loss: 15.1316, Valid Loss: 19.2867
Epoch 170/1000, Loss: 14.2613, Valid Loss: 18.3997
Epoch 171/1000, Loss: 15.1082, Valid Loss: 16.1247
Epoch 172/1000, Loss: 15.5612, Valid Loss: 13.8966
Epoch 173/1000, Loss: 13.9217, Valid Loss: 16.3102
Epoch 174/1000, Loss: 15.3321, Valid Loss: 13.6340
Epoch 175/1000, Loss: 15.3028, Valid Loss: 23.8375
Epoch 176/1000, Loss: 14.2712, Valid Loss: 17.7665
Epoch 177/1000, Loss: 16.6042, Valid Loss: 15.0643
Epoch 178/1000, Loss: 14.7495, Valid Loss: 16.0644
Epoch 179/1000, Loss: 14.4455, Valid Loss: 17.5638
Epoch 180/1000, Loss: 15.3039, Valid Loss: 13.9838
Epoch 181/1000, Loss: 14.3285, Valid Loss: 12.9948
Epoch 182/1000, Loss: 14.6468, Valid Loss: 13.3013
Epoch 183/1000, Loss: 15.4429, Valid Loss: 15.0906
Epoch 184/1000, Loss: 14.9325, Valid Loss: 17.9526
Epoch 185/1000, Loss: 14.7993, Valid Loss: 16.0814
Epoch 186/1000, Loss: 15.3239, Valid Loss: 12.2258
Epoch 187/1000, Loss: 14.9463, Valid Loss: 11.8237
Epoch 188/1000, Loss: 14.6433, Valid Loss: 16.2847
Epoch 189/1000, Loss: 14.2643, Valid Loss: 13.7732
Epoch 190/1000, Loss: 15.1915, Valid Loss: 17.0893
Epoch 191/1000, Loss: 14.6710, Valid Loss: 15.8080
Epoch 192/1000, Loss: 14.3288, Valid Loss: 15.2057
Epoch 193/1000, Loss: 15.1397, Valid Loss: 13.7102
Epoch 194/1000, Loss: 14.5507, Valid Loss: 13.3807
Epoch 195/1000, Loss: 14.4131, Valid Loss: 16.8267
Epoch 196/1000, Loss: 15.0633, Valid Loss: 16.9492
Epoch 197/1000, Loss: 15.1982, Valid Loss: 12.8021
Epoch 198/1000, Loss: 14.8578, Valid Loss: 20.0058
Epoch 199/1000, Loss: 14.7079, Valid Loss: 17.7838
Epoch 200/1000, Loss: 14.5067, Valid Loss: 11.8723
Epoch 201/1000, Loss: 15.3329, Valid Loss: 13.7014
Epoch 202/1000, Loss: 14.3512, Valid Loss: 14.1404
Epoch 203/1000, Loss: 14.1238, Valid Loss: 14.1955
Epoch 204/1000, Loss: 15.0213, Valid Loss: 13.6417
Epoch 205/1000, Loss: 14.7099, Valid Loss: 14.9937
Epoch 206/1000, Loss: 15.8464, Valid Loss: 12.9094
Epoch 207/1000, Loss: 14.3560, Valid Loss: 15.5700
Epoch 208/1000, Loss: 16.0632, Valid Loss: 13.5182
Epoch 209/1000, Loss: 15.7898, Valid Loss: 14.0726
Epoch 210/1000, Loss: 14.6082, Valid Loss: 14.4215
Epoch 211/1000, Loss: 14.8553, Valid Loss: 12.9002
Epoch 212/1000, Loss: 15.0589, Valid Loss: 24.3692
Epoch 213/1000, Loss: 14.5281, Valid Loss: 12.9297
Epoch 214/1000, Loss: 14.1000, Valid Loss: 13.1552
Epoch 215/1000, Loss: 14.4443, Valid Loss: 11.6148
Epoch 216/1000, Loss: 14.3050, Valid Loss: 13.3187
Epoch 217/1000, Loss: 13.9179, Valid Loss: 13.7079
Epoch 218/1000, Loss: 14.5697, Valid Loss: 14.9574
Epoch 219/1000, Loss: 15.1232, Valid Loss: 13.5868
Epoch 220/1000, Loss: 14.6481, Valid Loss: 18.1030
Epoch 221/1000, Loss: 14.9568, Valid Loss: 17.0209
Epoch 222/1000, Loss: 14.5862, Valid Loss: 11.9747
Epoch 223/1000, Loss: 14.4876, Valid Loss: 13.4125
Epoch 224/1000, Loss: 14.7379, Valid Loss: 13.1696
Epoch 225/1000, Loss: 15.0265, Valid Loss: 14.4294
Epoch 226/1000, Loss: 15.2153, Valid Loss: 12.6120
Epoch 227/1000, Loss: 15.9712, Valid Loss: 14.9401
Epoch 228/1000, Loss: 14.5819, Valid Loss: 14.8870
Epoch 229/1000, Loss: 14.7743, Valid Loss: 14.9314
Epoch 230/1000, Loss: 16.6609, Valid Loss: 15.4045
Epoch 231/1000, Loss: 15.2013, Valid Loss: 21.4665
Epoch 232/1000, Loss: 15.5447, Valid Loss: 16.1657
Epoch 233/1000, Loss: 15.1938, Valid Loss: 15.7222
Epoch 234/1000, Loss: 15.0284, Valid Loss: 15.1917
Epoch 235/1000, Loss: 16.3607, Valid Loss: 15.5610
Epoch 236/1000, Loss: 15.1315, Valid Loss: 15.8714
Epoch 237/1000, Loss: 15.1976, Valid Loss: 13.5393
Epoch 238/1000, Loss: 14.9595, Valid Loss: 19.1941
Epoch 239/1000, Loss: 14.1820, Valid Loss: 20.9874
Epoch 240/1000, Loss: 15.2383, Valid Loss: 15.4259
Epoch 241/1000, Loss: 14.7163, Valid Loss: 15.7038
Epoch 242/1000, Loss: 15.1635, Valid Loss: 15.4370
Epoch 243/1000, Loss: 14.9840, Valid Loss: 17.2626
Epoch 244/1000, Loss: 15.1740, Valid Loss: 15.7609
Epoch 245/1000, Loss: 15.1641, Valid Loss: 22.2166
Epoch 246/1000, Loss: 15.1674, Valid Loss: 14.7152
Epoch 247/1000, Loss: 14.5045, Valid Loss: 15.1582
Epoch 248/1000, Loss: 15.2029, Valid Loss: 14.1680
Epoch 249/1000, Loss: 14.1834, Valid Loss: 15.7636
Epoch 250/1000, Loss: 15.0729, Valid Loss: 12.7135
Epoch 251/1000, Loss: 15.3426, Valid Loss: 12.0131
Epoch 252/1000, Loss: 15.4507, Valid Loss: 12.4147
Epoch 253/1000, Loss: 15.2570, Valid Loss: 15.2496
Epoch 254/1000, Loss: 16.0353, Valid Loss: 14.9540
Epoch 255/1000, Loss: 14.4668, Valid Loss: 17.4067
Epoch 256/1000, Loss: 14.0069, Valid Loss: 13.4171
Epoch 257/1000, Loss: 15.0325, Valid Loss: 15.9253
Epoch 258/1000, Loss: 14.4944, Valid Loss: 13.7054
Epoch 259/1000, Loss: 15.4770, Valid Loss: 12.6838
Epoch 260/1000, Loss: 14.6540, Valid Loss: 18.8761
Epoch 261/1000, Loss: 15.4075, Valid Loss: 13.1479
Epoch 262/1000, Loss: 14.5610, Valid Loss: 13.1068
Epoch 263/1000, Loss: 15.1704, Valid Loss: 13.4372
Epoch 264/1000, Loss: 14.5628, Valid Loss: 14.6221
Epoch 265/1000, Loss: 14.8273, Valid Loss: 14.5920
Epoch 266/1000, Loss: 15.0697, Valid Loss: 13.4028
Epoch 267/1000, Loss: 15.0421, Valid Loss: 18.6006
Epoch 268/1000, Loss: 14.9909, Valid Loss: 20.3411
Epoch 269/1000, Loss: 14.1614, Valid Loss: 16.9976
Epoch 270/1000, Loss: 16.1364, Valid Loss: 17.1878
Epoch 271/1000, Loss: 14.6241, Valid Loss: 15.8834
Epoch 272/1000, Loss: 15.3269, Valid Loss: 13.8075
Epoch 273/1000, Loss: 14.4340, Valid Loss: 11.6328
Epoch 274/1000, Loss: 14.6752, Valid Loss: 14.8614
Epoch 275/1000, Loss: 14.5747, Valid Loss: 13.8340
Epoch 276/1000, Loss: 14.1159, Valid Loss: 13.4717
Epoch 277/1000, Loss: 16.3306, Valid Loss: 15.8493
Epoch 278/1000, Loss: 15.1954, Valid Loss: 13.1989
Epoch 279/1000, Loss: 15.3986, Valid Loss: 11.9335
Epoch 280/1000, Loss: 14.4442, Valid Loss: 17.8476
Epoch 281/1000, Loss: 14.9106, Valid Loss: 14.1394
Epoch 282/1000, Loss: 15.9205, Valid Loss: 12.3571
Epoch 283/1000, Loss: 14.8719, Valid Loss: 18.7889
Epoch 284/1000, Loss: 19.2415, Valid Loss: 18.1601
Epoch 285/1000, Loss: 15.3419, Valid Loss: 14.7170
Epoch 286/1000, Loss: 14.8417, Valid Loss: 14.1725
Epoch 287/1000, Loss: 14.9082, Valid Loss: 13.7497
Epoch 288/1000, Loss: 14.2853, Valid Loss: 12.4711
Epoch 289/1000, Loss: 15.8797, Valid Loss: 13.8845
Epoch 290/1000, Loss: 13.9821, Valid Loss: 13.8990
Epoch 291/1000, Loss: 15.2623, Valid Loss: 12.9596
Epoch 292/1000, Loss: 15.8394, Valid Loss: 12.5876
Epoch 293/1000, Loss: 14.6843, Valid Loss: 15.4219
Epoch 294/1000, Loss: 15.2787, Valid Loss: 14.8351
Epoch 295/1000, Loss: 15.1386, Valid Loss: 19.5905
Epoch 296/1000, Loss: 15.3281, Valid Loss: 15.7414
Epoch 297/1000, Loss: 14.8443, Valid Loss: 15.1506
Epoch 298/1000, Loss: 15.0304, Valid Loss: 15.7161
Epoch 299/1000, Loss: 14.8587, Valid Loss: 15.8154
Epoch 300/1000, Loss: 14.5259, Valid Loss: 17.9414
Epoch 301/1000, Loss: 14.1303, Valid Loss: 16.6903
Epoch 302/1000, Loss: 14.0882, Valid Loss: 13.2783
Epoch 303/1000, Loss: 14.1107, Valid Loss: 13.1195
Epoch 304/1000, Loss: 14.3347, Valid Loss: 14.6628
Epoch 305/1000, Loss: 15.1339, Valid Loss: 14.9339
Epoch 306/1000, Loss: 15.2752, Valid Loss: 17.9851
Epoch 307/1000, Loss: 15.1710, Valid Loss: 12.2118
Epoch 308/1000, Loss: 15.2044, Valid Loss: 13.1072
Epoch 309/1000, Loss: 15.3566, Valid Loss: 21.8529
Epoch 310/1000, Loss: 15.7270, Valid Loss: 15.3120
Epoch 311/1000, Loss: 15.5489, Valid Loss: 15.7275
Epoch 312/1000, Loss: 14.9765, Valid Loss: 12.0647
Epoch 313/1000, Loss: 14.5449, Valid Loss: 16.0252
Epoch 314/1000, Loss: 14.7645, Valid Loss: 15.0739
Epoch 315/1000, Loss: 15.2379, Valid Loss: 16.0055
Epoch 316/1000, Loss: 14.1023, Valid Loss: 13.8433
Epoch 317/1000, Loss: 15.2065, Valid Loss: 17.8316
Epoch 318/1000, Loss: 15.1781, Valid Loss: 13.2940
Epoch 319/1000, Loss: 14.9994, Valid Loss: 12.5371
