
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 28 Model: 8 damping_factor_t
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat8_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.1517, Valid Loss: 15.8481
Epoch 2/1000, Loss: 14.3611, Valid Loss: 12.9402
Epoch 3/1000, Loss: 14.9866, Valid Loss: 14.4131
Epoch 4/1000, Loss: 15.9460, Valid Loss: 13.9266
Epoch 5/1000, Loss: 15.6802, Valid Loss: 19.1157
Epoch 6/1000, Loss: 15.6086, Valid Loss: 15.2369
Epoch 7/1000, Loss: 14.2415, Valid Loss: 16.0989
Epoch 8/1000, Loss: 15.2382, Valid Loss: 13.2173
Epoch 9/1000, Loss: 15.3765, Valid Loss: 14.1357
Epoch 10/1000, Loss: 14.3227, Valid Loss: 16.9674
Epoch 11/1000, Loss: 15.0958, Valid Loss: 19.4304
Epoch 12/1000, Loss: 15.7973, Valid Loss: 13.1246
Epoch 13/1000, Loss: 14.4291, Valid Loss: 14.9999
Epoch 14/1000, Loss: 14.5789, Valid Loss: 15.2701
Epoch 15/1000, Loss: 15.2711, Valid Loss: 20.8223
Epoch 16/1000, Loss: 14.5671, Valid Loss: 14.9113
Epoch 17/1000, Loss: 15.2091, Valid Loss: 14.4009
Epoch 18/1000, Loss: 14.5186, Valid Loss: 13.5847
Epoch 19/1000, Loss: 15.7836, Valid Loss: 16.4840
Epoch 20/1000, Loss: 14.4868, Valid Loss: 16.7068
Epoch 21/1000, Loss: 16.3161, Valid Loss: 11.6110
Epoch 22/1000, Loss: 15.3039, Valid Loss: 14.2179
Epoch 23/1000, Loss: 15.5568, Valid Loss: 12.9296
Epoch 24/1000, Loss: 14.6176, Valid Loss: 13.1334
Epoch 25/1000, Loss: 14.3837, Valid Loss: 15.7879
Epoch 26/1000, Loss: 15.7898, Valid Loss: 15.0568
Epoch 27/1000, Loss: 15.6471, Valid Loss: 17.0315
Epoch 28/1000, Loss: 14.6782, Valid Loss: 14.8368
Epoch 29/1000, Loss: 14.7533, Valid Loss: 16.7596
Epoch 30/1000, Loss: 14.2286, Valid Loss: 15.1624
Epoch 31/1000, Loss: 15.6282, Valid Loss: 17.1557
Epoch 32/1000, Loss: 14.9411, Valid Loss: 18.4408
Epoch 33/1000, Loss: 14.8040, Valid Loss: 14.5167
Epoch 34/1000, Loss: 14.8671, Valid Loss: 15.0981
Epoch 35/1000, Loss: 15.1463, Valid Loss: 19.4962
Epoch 36/1000, Loss: 14.9718, Valid Loss: 14.8542
Epoch 37/1000, Loss: 15.2001, Valid Loss: 12.9988
Epoch 38/1000, Loss: 15.1031, Valid Loss: 12.6160
Epoch 39/1000, Loss: 15.3390, Valid Loss: 14.5199
Epoch 40/1000, Loss: 14.6178, Valid Loss: 12.6117
Epoch 41/1000, Loss: 14.9301, Valid Loss: 20.0692
Epoch 117/1000, Loss: 14.7331, Valid Loss: 11.4987
Epoch 118/1000, Loss: 14.6466, Valid Loss: 12.7666
Epoch 119/1000, Loss: 13.7366, Valid Loss: 13.3054
Epoch 120/1000, Loss: 14.5060, Valid Loss: 16.4044
Epoch 121/1000, Loss: 14.8414, Valid Loss: 17.9212
Epoch 122/1000, Loss: 14.8929, Valid Loss: 13.5336
Epoch 123/1000, Loss: 14.9519, Valid Loss: 23.0358
Epoch 124/1000, Loss: 15.2256, Valid Loss: 16.6429
Epoch 125/1000, Loss: 16.2631, Valid Loss: 12.5183
Epoch 126/1000, Loss: 14.7846, Valid Loss: 12.8191
Epoch 127/1000, Loss: 14.5748, Valid Loss: 12.0809
Epoch 128/1000, Loss: 14.8604, Valid Loss: 17.4532
Epoch 129/1000, Loss: 14.4418, Valid Loss: 14.0650
Epoch 130/1000, Loss: 15.7638, Valid Loss: 13.7718
Epoch 131/1000, Loss: 14.9821, Valid Loss: 13.1396
Epoch 132/1000, Loss: 15.1479, Valid Loss: 13.3664
Epoch 133/1000, Loss: 15.1616, Valid Loss: 15.9328
Epoch 134/1000, Loss: 15.3954, Valid Loss: 15.6914
Epoch 135/1000, Loss: 15.1929, Valid Loss: 13.3992
Epoch 136/1000, Loss: 14.6177, Valid Loss: 16.8943
Epoch 137/1000, Loss: 15.2980, Valid Loss: 19.0919
Epoch 138/1000, Loss: 14.7000, Valid Loss: 20.7595
Epoch 139/1000, Loss: 14.9878, Valid Loss: 12.9421
Epoch 140/1000, Loss: 15.4761, Valid Loss: 15.5101
Epoch 141/1000, Loss: 15.3767, Valid Loss: 14.3262
Epoch 142/1000, Loss: 14.2241, Valid Loss: 15.0765
Epoch 143/1000, Loss: 21.5941, Valid Loss: 13.8037
Epoch 144/1000, Loss: 15.5647, Valid Loss: 14.6849
Epoch 145/1000, Loss: 14.9060, Valid Loss: 13.0759
Epoch 146/1000, Loss: 15.1077, Valid Loss: 14.2148
Epoch 147/1000, Loss: 14.9537, Valid Loss: 15.5314
Epoch 148/1000, Loss: 14.4199, Valid Loss: 14.7348
Epoch 149/1000, Loss: 14.4310, Valid Loss: 14.6674
Epoch 150/1000, Loss: 14.0669, Valid Loss: 16.8377
Epoch 151/1000, Loss: 14.4228, Valid Loss: 12.3015
Epoch 152/1000, Loss: 15.0130, Valid Loss: 13.1719
Epoch 153/1000, Loss: 15.3426, Valid Loss: 14.2641
Epoch 154/1000, Loss: 15.4330, Valid Loss: 13.6071
Epoch 155/1000, Loss: 15.3357, Valid Loss: 12.6014
Epoch 156/1000, Loss: 14.7693, Valid Loss: 14.8815
Epoch 157/1000, Loss: 15.2613, Valid Loss: 13.0346
Epoch 158/1000, Loss: 15.0833, Valid Loss: 16.4997
Epoch 159/1000, Loss: 14.5500, Valid Loss: 15.4719
Epoch 160/1000, Loss: 14.0819, Valid Loss: 14.8213
Epoch 161/1000, Loss: 15.2287, Valid Loss: 23.8406
Epoch 162/1000, Loss: 15.8484, Valid Loss: 17.0615
Epoch 163/1000, Loss: 14.9470, Valid Loss: 14.6404
Epoch 164/1000, Loss: 15.6458, Valid Loss: 13.9083
Epoch 165/1000, Loss: 14.1447, Valid Loss: 15.2745
Epoch 166/1000, Loss: 15.1084, Valid Loss: 13.3265
Epoch 167/1000, Loss: 15.7710, Valid Loss: 14.7787
Epoch 168/1000, Loss: 14.7854, Valid Loss: 13.9448
Epoch 169/1000, Loss: 14.7608, Valid Loss: 11.8841
Epoch 170/1000, Loss: 16.0713, Valid Loss: 12.8561
Epoch 171/1000, Loss: 14.2898, Valid Loss: 20.3131
Epoch 172/1000, Loss: 14.7143, Valid Loss: 14.7455
Epoch 173/1000, Loss: 15.0306, Valid Loss: 22.5113
Epoch 174/1000, Loss: 14.8916, Valid Loss: 15.2680
Epoch 175/1000, Loss: 15.4622, Valid Loss: 15.0096
Epoch 176/1000, Loss: 14.7236, Valid Loss: 16.7301
Epoch 177/1000, Loss: 14.6210, Valid Loss: 16.5304
Epoch 178/1000, Loss: 15.0023, Valid Loss: 14.0043
Epoch 179/1000, Loss: 14.6159, Valid Loss: 13.8665
Epoch 180/1000, Loss: 15.1274, Valid Loss: 14.3332
Epoch 181/1000, Loss: 15.7504, Valid Loss: 13.7240
Epoch 182/1000, Loss: 15.0233, Valid Loss: 15.0825
Epoch 183/1000, Loss: 15.8612, Valid Loss: 14.1716
Epoch 184/1000, Loss: 14.6073, Valid Loss: 16.0032
Epoch 185/1000, Loss: 14.3708, Valid Loss: 12.0406
Epoch 186/1000, Loss: 16.0737, Valid Loss: 19.7493
Epoch 187/1000, Loss: 15.2410, Valid Loss: 13.7428
Epoch 188/1000, Loss: 14.2694, Valid Loss: 16.5861
Epoch 189/1000, Loss: 16.1641, Valid Loss: 14.2842
Epoch 190/1000, Loss: 14.4629, Valid Loss: 15.1037
Epoch 191/1000, Loss: 15.0918, Valid Loss: 16.0871
Epoch 192/1000, Loss: 14.7215, Valid Loss: 12.4290
Epoch 193/1000, Loss: 15.3040, Valid Loss: 14.0013
Epoch 194/1000, Loss: 14.4544, Valid Loss: 13.8688
Epoch 195/1000, Loss: 15.1837, Valid Loss: 12.4902
Epoch 196/1000, Loss: 15.5335, Valid Loss: 15.2598
Epoch 197/1000, Loss: 15.3348, Valid Loss: 17.2685
Epoch 198/1000, Loss: 14.8863, Valid Loss: 13.2482
Epoch 199/1000, Loss: 14.0443, Valid Loss: 15.9754
Epoch 200/1000, Loss: 15.4695, Valid Loss: 12.9889
Epoch 201/1000, Loss: 15.6721, Valid Loss: 12.8615
Epoch 202/1000, Loss: 15.7080, Valid Loss: 20.7732
Epoch 203/1000, Loss: 16.1293, Valid Loss: 13.4810
Epoch 204/1000, Loss: 14.2790, Valid Loss: 17.4685
Epoch 205/1000, Loss: 14.8036, Valid Loss: 13.4791
Epoch 206/1000, Loss: 14.6166, Valid Loss: 14.3031
Epoch 207/1000, Loss: 15.3572, Valid Loss: 13.8425
Epoch 208/1000, Loss: 15.2585, Valid Loss: 15.5077
Epoch 209/1000, Loss: 14.3063, Valid Loss: 16.1116
Epoch 210/1000, Loss: 14.2816, Valid Loss: 18.7868
Epoch 211/1000, Loss: 15.2674, Valid Loss: 13.3736
Epoch 212/1000, Loss: 13.9980, Valid Loss: 14.7043
Epoch 213/1000, Loss: 15.1318, Valid Loss: 17.7788
Epoch 214/1000, Loss: 14.9550, Valid Loss: 13.1596
Epoch 215/1000, Loss: 15.1894, Valid Loss: 14.5480
Epoch 216/1000, Loss: 15.3276, Valid Loss: 12.9859
Epoch 217/1000, Loss: 15.3692, Valid Loss: 15.8095
Epoch 218/1000, Loss: 14.9774, Valid Loss: 14.3615
Epoch 219/1000, Loss: 15.1742, Valid Loss: 13.5281
Epoch 220/1000, Loss: 15.4086, Valid Loss: 11.7921
Epoch 221/1000, Loss: 14.7732, Valid Loss: 18.8850
Epoch 222/1000, Loss: 15.5929, Valid Loss: 15.0924
Epoch 223/1000, Loss: 15.2446, Valid Loss: 13.5480
Epoch 224/1000, Loss: 14.6221, Valid Loss: 15.6098
Epoch 225/1000, Loss: 14.8819, Valid Loss: 13.6172
Epoch 226/1000, Loss: 15.0358, Valid Loss: 14.7253
Epoch 227/1000, Loss: 14.5797, Valid Loss: 14.9606
Epoch 228/1000, Loss: 14.9385, Valid Loss: 13.5471
Epoch 229/1000, Loss: 15.3262, Valid Loss: 14.1331
Epoch 230/1000, Loss: 14.9652, Valid Loss: 13.5931
Epoch 231/1000, Loss: 15.9095, Valid Loss: 13.8272
Epoch 232/1000, Loss: 15.2255, Valid Loss: 14.0892
Epoch 233/1000, Loss: 14.7168, Valid Loss: 14.9015
Epoch 234/1000, Loss: 15.8222, Valid Loss: 13.7545
Epoch 235/1000, Loss: 14.7775, Valid Loss: 14.9116
Epoch 236/1000, Loss: 15.6542, Valid Loss: 16.4871
Epoch 237/1000, Loss: 14.9445, Valid Loss: 14.9374
Epoch 238/1000, Loss: 15.5684, Valid Loss: 15.6495
Epoch 239/1000, Loss: 14.9860, Valid Loss: 13.1210
Epoch 240/1000, Loss: 14.5870, Valid Loss: 13.9680
Epoch 241/1000, Loss: 14.9285, Valid Loss: 12.6780
Epoch 242/1000, Loss: 14.5345, Valid Loss: 17.3978
Epoch 243/1000, Loss: 15.0127, Valid Loss: 13.2709
Epoch 244/1000, Loss: 14.0029, Valid Loss: 14.8657
Epoch 245/1000, Loss: 14.7219, Valid Loss: 15.4056
Epoch 246/1000, Loss: 15.8945, Valid Loss: 16.6900
Epoch 247/1000, Loss: 15.7491, Valid Loss: 15.5564
Epoch 248/1000, Loss: 14.7150, Valid Loss: 13.3294
Epoch 249/1000, Loss: 15.1591, Valid Loss: 14.6708
Epoch 250/1000, Loss: 15.5684, Valid Loss: 13.4103
Epoch 251/1000, Loss: 14.1701, Valid Loss: 14.9660
Epoch 252/1000, Loss: 15.4988, Valid Loss: 12.9169
Epoch 253/1000, Loss: 14.5243, Valid Loss: 15.2453
Epoch 254/1000, Loss: 15.0223, Valid Loss: 19.1745
Epoch 255/1000, Loss: 14.1325, Valid Loss: 12.8571
Epoch 256/1000, Loss: 15.0531, Valid Loss: 17.9359
Epoch 257/1000, Loss: 13.8889, Valid Loss: 15.3380
Epoch 258/1000, Loss: 15.1820, Valid Loss: 14.7799
Epoch 259/1000, Loss: 15.3359, Valid Loss: 12.1124
Epoch 260/1000, Loss: 16.3221, Valid Loss: 17.1077
Epoch 261/1000, Loss: 14.6132, Valid Loss: 11.8359
Epoch 262/1000, Loss: 14.3761, Valid Loss: 17.3897
Epoch 263/1000, Loss: 15.0469, Valid Loss: 14.1508
Epoch 264/1000, Loss: 15.1419, Valid Loss: 23.1743
Epoch 265/1000, Loss: 14.0262, Valid Loss: 15.1260
Epoch 266/1000, Loss: 14.7715, Valid Loss: 14.2844
Epoch 267/1000, Loss: 15.5189, Valid Loss: 13.5561
Epoch 268/1000, Loss: 14.3921, Valid Loss: 13.3855
Epoch 269/1000, Loss: 14.6991, Valid Loss: 17.7293
Epoch 270/1000, Loss: 13.9406, Valid Loss: 14.5944
Epoch 271/1000, Loss: 15.2477, Valid Loss: 15.8112
Epoch 272/1000, Loss: 15.3479, Valid Loss: 14.1236
Epoch 273/1000, Loss: 15.6989, Valid Loss: 15.5314
Epoch 274/1000, Loss: 14.4794, Valid Loss: 14.8433
Epoch 275/1000, Loss: 13.8963, Valid Loss: 19.5923
Epoch 276/1000, Loss: 15.0759, Valid Loss: 12.8154
Epoch 277/1000, Loss: 15.0299, Valid Loss: 13.7248
Epoch 278/1000, Loss: 14.3969, Valid Loss: 14.0533
Epoch 279/1000, Loss: 14.4743, Valid Loss: 12.3095
Epoch 280/1000, Loss: 14.6342, Valid Loss: 18.6465
Epoch 281/1000, Loss: 14.7737, Valid Loss: 14.4511
Epoch 282/1000, Loss: 14.7024, Valid Loss: 22.4600
Epoch 283/1000, Loss: 14.1661, Valid Loss: 12.8264
Epoch 284/1000, Loss: 14.9454, Valid Loss: 14.8997
Epoch 285/1000, Loss: 14.4556, Valid Loss: 17.3177
Epoch 286/1000, Loss: 15.1635, Valid Loss: 12.2688
Epoch 287/1000, Loss: 15.7147, Valid Loss: 17.7424
Epoch 288/1000, Loss: 14.8586, Valid Loss: 14.4093
Epoch 289/1000, Loss: 14.7252, Valid Loss: 12.5531
Epoch 290/1000, Loss: 14.3251, Valid Loss: 12.9947
Epoch 291/1000, Loss: 14.1568, Valid Loss: 13.8862
Epoch 292/1000, Loss: 14.9109, Valid Loss: 15.2724
Epoch 293/1000, Loss: 14.8327, Valid Loss: 14.2490
Epoch 294/1000, Loss: 15.3484, Valid Loss: 14.0580
Epoch 295/1000, Loss: 14.1431, Valid Loss: 14.4823
Epoch 296/1000, Loss: 15.1721, Valid Loss: 15.5173
Epoch 297/1000, Loss: 14.9438, Valid Loss: 17.5274
Epoch 298/1000, Loss: 13.9579, Valid Loss: 16.7101
Epoch 299/1000, Loss: 15.1724, Valid Loss: 13.1065
Epoch 300/1000, Loss: 15.1980, Valid Loss: 14.0943
Epoch 301/1000, Loss: 14.9322, Valid Loss: 11.9049
Epoch 302/1000, Loss: 14.1645, Valid Loss: 14.3436
Epoch 303/1000, Loss: 14.4813, Valid Loss: 19.2495
Epoch 304/1000, Loss: 14.2142, Valid Loss: 17.3144
Epoch 305/1000, Loss: 15.3542, Valid Loss: 13.9330
Epoch 306/1000, Loss: 14.3661, Valid Loss: 17.2152
Epoch 307/1000, Loss: 15.1091, Valid Loss: 11.9886
Epoch 308/1000, Loss: 15.2090, Valid Loss: 16.0992
Epoch 309/1000, Loss: 15.3215, Valid Loss: 16.2185
Epoch 310/1000, Loss: 13.8056, Valid Loss: 13.1728
Epoch 311/1000, Loss: 15.3069, Valid Loss: 11.7527
Epoch 312/1000, Loss: 15.1160, Valid Loss: 12.2150
Epoch 313/1000, Loss: 14.4835, Valid Loss: 17.4795
Epoch 314/1000, Loss: 15.0746, Valid Loss: 14.4776
Epoch 315/1000, Loss: 14.5147, Valid Loss: 16.0845
Epoch 316/1000, Loss: 14.8767, Valid Loss: 17.6998
Epoch 317/1000, Loss: 14.7491, Valid Loss: 19.4921
Epoch 318/1000, Loss: 14.6985, Valid Loss: 15.0353
Epoch 319/1000, Loss: 15.4080, Valid Loss: 17.7996
