
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 27 Model: 7 damping_factor_t
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat7_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.5412, Valid Loss: 13.5115
Epoch 2/1000, Loss: 14.8107, Valid Loss: 12.7283
Epoch 3/1000, Loss: 15.3838, Valid Loss: 15.4062
Epoch 4/1000, Loss: 14.1384, Valid Loss: 14.0814
Epoch 5/1000, Loss: 15.0288, Valid Loss: 12.9167
Epoch 6/1000, Loss: 15.4982, Valid Loss: 13.9895
Epoch 7/1000, Loss: 14.4215, Valid Loss: 18.0169
Epoch 8/1000, Loss: 15.1303, Valid Loss: 15.5698
Epoch 9/1000, Loss: 14.6780, Valid Loss: 13.7758
Epoch 10/1000, Loss: 14.5681, Valid Loss: 14.2753
Epoch 11/1000, Loss: 15.1821, Valid Loss: 13.2776
Epoch 12/1000, Loss: 14.6042, Valid Loss: 14.3155
Epoch 13/1000, Loss: 14.9774, Valid Loss: 16.3636
Epoch 14/1000, Loss: 15.8779, Valid Loss: 14.7423
Epoch 15/1000, Loss: 14.4797, Valid Loss: 15.3502
Epoch 16/1000, Loss: 13.9582, Valid Loss: 14.8697
Epoch 17/1000, Loss: 15.8597, Valid Loss: 12.6571
Epoch 18/1000, Loss: 15.5991, Valid Loss: 16.9029
Epoch 19/1000, Loss: 13.9052, Valid Loss: 13.3712
Epoch 20/1000, Loss: 16.0386, Valid Loss: 15.0583
Epoch 21/1000, Loss: 14.5525, Valid Loss: 15.0010
Epoch 22/1000, Loss: 14.6965, Valid Loss: 14.2329
Epoch 23/1000, Loss: 14.7860, Valid Loss: 18.0720
Epoch 24/1000, Loss: 15.8099, Valid Loss: 23.6525
Epoch 25/1000, Loss: 14.5799, Valid Loss: 14.4443
Epoch 26/1000, Loss: 14.9657, Valid Loss: 15.6180
Epoch 27/1000, Loss: 14.3753, Valid Loss: 15.1509
Epoch 28/1000, Loss: 15.0868, Valid Loss: 12.2387
Epoch 29/1000, Loss: 15.4624, Valid Loss: 15.1302
Epoch 30/1000, Loss: 15.1608, Valid Loss: 13.3316
Epoch 31/1000, Loss: 14.6904, Valid Loss: 20.4359
Epoch 32/1000, Loss: 14.5739, Valid Loss: 14.4107
Epoch 33/1000, Loss: 14.5929, Valid Loss: 18.4312
Epoch 34/1000, Loss: 15.3633, Valid Loss: 13.7082
Epoch 35/1000, Loss: 14.5536, Valid Loss: 16.1278
Epoch 36/1000, Loss: 14.4383, Valid Loss: 14.0960
Epoch 37/1000, Loss: 14.7528, Valid Loss: 15.7114
Epoch 38/1000, Loss: 14.8685, Valid Loss: 13.9475
Epoch 39/1000, Loss: 15.5280, Valid Loss: 15.3543
Epoch 40/1000, Loss: 14.7012, Valid Loss: 16.4422
Epoch 41/1000, Loss: 14.5546, Valid Loss: 12.5916
Epoch 117/1000, Loss: 15.6324, Valid Loss: 12.2992
Epoch 118/1000, Loss: 15.2656, Valid Loss: 13.4142
Epoch 119/1000, Loss: 15.5057, Valid Loss: 16.9647
Epoch 120/1000, Loss: 15.3374, Valid Loss: 16.7462
Epoch 121/1000, Loss: 15.6011, Valid Loss: 16.6944
Epoch 122/1000, Loss: 15.1502, Valid Loss: 13.1015
Epoch 123/1000, Loss: 14.5743, Valid Loss: 13.9266
Epoch 124/1000, Loss: 15.7132, Valid Loss: 14.1840
Epoch 125/1000, Loss: 14.4573, Valid Loss: 14.6809
Epoch 126/1000, Loss: 15.8883, Valid Loss: 14.0191
Epoch 127/1000, Loss: 15.1960, Valid Loss: 17.8949
Epoch 128/1000, Loss: 14.4901, Valid Loss: 18.7954
Epoch 129/1000, Loss: 14.7965, Valid Loss: 18.0184
Epoch 130/1000, Loss: 15.2040, Valid Loss: 17.8563
Epoch 131/1000, Loss: 14.8052, Valid Loss: 14.1053
Epoch 132/1000, Loss: 15.7039, Valid Loss: 12.7181
Epoch 133/1000, Loss: 15.3112, Valid Loss: 18.4843
Epoch 134/1000, Loss: 13.6620, Valid Loss: 18.4888
Epoch 135/1000, Loss: 14.7096, Valid Loss: 14.8113
Epoch 136/1000, Loss: 15.5066, Valid Loss: 16.2152
Epoch 137/1000, Loss: 13.9411, Valid Loss: 15.8037
Epoch 138/1000, Loss: 14.8312, Valid Loss: 14.0958
Epoch 139/1000, Loss: 15.5562, Valid Loss: 13.3746
Epoch 140/1000, Loss: 15.1963, Valid Loss: 15.3505
Epoch 141/1000, Loss: 14.9949, Valid Loss: 16.9495
Epoch 142/1000, Loss: 15.4939, Valid Loss: 13.8689
Epoch 143/1000, Loss: 15.1033, Valid Loss: 12.9462
Epoch 144/1000, Loss: 14.5882, Valid Loss: 16.5407
Epoch 145/1000, Loss: 15.1052, Valid Loss: 16.7455
Epoch 146/1000, Loss: 14.2153, Valid Loss: 16.1342
Epoch 147/1000, Loss: 15.5277, Valid Loss: 16.4388
Epoch 148/1000, Loss: 15.2402, Valid Loss: 16.2800
Epoch 149/1000, Loss: 14.4216, Valid Loss: 17.1735
Epoch 150/1000, Loss: 15.4000, Valid Loss: 20.4755
Epoch 151/1000, Loss: 14.8450, Valid Loss: 16.2569
Epoch 152/1000, Loss: 16.1733, Valid Loss: 13.3301
Epoch 153/1000, Loss: 15.1542, Valid Loss: 13.2921
Epoch 154/1000, Loss: 14.8391, Valid Loss: 13.7817
Epoch 155/1000, Loss: 15.1920, Valid Loss: 17.2720
Epoch 156/1000, Loss: 14.7773, Valid Loss: 13.5365
Epoch 157/1000, Loss: 15.1828, Valid Loss: 18.7781
Epoch 158/1000, Loss: 14.5195, Valid Loss: 15.4444
Epoch 159/1000, Loss: 15.5987, Valid Loss: 13.2539
Epoch 160/1000, Loss: 15.5395, Valid Loss: 14.1929
Epoch 161/1000, Loss: 15.4707, Valid Loss: 15.8735
Epoch 162/1000, Loss: 14.7114, Valid Loss: 13.8626
Epoch 163/1000, Loss: 14.6658, Valid Loss: 14.5226
Epoch 164/1000, Loss: 17.6238, Valid Loss: 17.7125
Epoch 165/1000, Loss: 15.4216, Valid Loss: 12.8900
Epoch 166/1000, Loss: 15.1900, Valid Loss: 12.8483
Epoch 167/1000, Loss: 14.8664, Valid Loss: 15.5986
Epoch 168/1000, Loss: 14.6770, Valid Loss: 18.9670
Epoch 169/1000, Loss: 15.3181, Valid Loss: 14.6335
Epoch 170/1000, Loss: 15.4523, Valid Loss: 14.4633
Epoch 171/1000, Loss: 15.7025, Valid Loss: 13.1537
Epoch 172/1000, Loss: 14.4099, Valid Loss: 15.4594
Epoch 173/1000, Loss: 14.4280, Valid Loss: 17.7436
Epoch 174/1000, Loss: 14.7419, Valid Loss: 14.1265
Epoch 175/1000, Loss: 15.0565, Valid Loss: 15.5679
Epoch 176/1000, Loss: 14.8560, Valid Loss: 16.2166
Epoch 177/1000, Loss: 14.2673, Valid Loss: 15.4895
Epoch 178/1000, Loss: 14.5340, Valid Loss: 14.9204
Epoch 179/1000, Loss: 15.1534, Valid Loss: 13.4837
Epoch 180/1000, Loss: 15.3960, Valid Loss: 12.8631
Epoch 181/1000, Loss: 15.2627, Valid Loss: 13.9622
Epoch 182/1000, Loss: 14.3035, Valid Loss: 13.7371
Epoch 183/1000, Loss: 14.4897, Valid Loss: 15.0929
Epoch 184/1000, Loss: 15.2965, Valid Loss: 13.3337
Epoch 185/1000, Loss: 14.5817, Valid Loss: 15.3275
Epoch 186/1000, Loss: 14.7673, Valid Loss: 14.3255
Epoch 187/1000, Loss: 14.3539, Valid Loss: 13.5608
Epoch 188/1000, Loss: 15.5929, Valid Loss: 17.3366
Epoch 189/1000, Loss: 17.4389, Valid Loss: 17.0797
Epoch 190/1000, Loss: 15.0939, Valid Loss: 17.6936
Epoch 191/1000, Loss: 15.1814, Valid Loss: 13.2307
Epoch 192/1000, Loss: 14.4587, Valid Loss: 12.2393
Epoch 193/1000, Loss: 15.9375, Valid Loss: 14.0428
Epoch 194/1000, Loss: 14.8223, Valid Loss: 12.0087
Epoch 195/1000, Loss: 17.0790, Valid Loss: 12.3132
Epoch 196/1000, Loss: 15.0483, Valid Loss: 13.2734
Epoch 197/1000, Loss: 14.3814, Valid Loss: 12.6474
Epoch 198/1000, Loss: 15.1727, Valid Loss: 14.8184
Epoch 199/1000, Loss: 14.6178, Valid Loss: 20.5872
Epoch 200/1000, Loss: 15.7457, Valid Loss: 13.1125
Epoch 201/1000, Loss: 14.4751, Valid Loss: 18.5246
Epoch 202/1000, Loss: 14.6021, Valid Loss: 12.2035
Epoch 203/1000, Loss: 15.9508, Valid Loss: 13.8639
Epoch 204/1000, Loss: 14.5297, Valid Loss: 11.9650
Epoch 205/1000, Loss: 14.7375, Valid Loss: 21.6761
Epoch 206/1000, Loss: 15.2449, Valid Loss: 13.7434
Epoch 207/1000, Loss: 15.1296, Valid Loss: 13.1557
Epoch 208/1000, Loss: 14.9445, Valid Loss: 15.7321
Epoch 209/1000, Loss: 16.7496, Valid Loss: 15.2530
Epoch 210/1000, Loss: 13.9625, Valid Loss: 13.3910
Epoch 211/1000, Loss: 14.9803, Valid Loss: 16.2575
Epoch 212/1000, Loss: 15.2660, Valid Loss: 19.4813
Epoch 213/1000, Loss: 15.7432, Valid Loss: 15.4832
Epoch 214/1000, Loss: 14.8840, Valid Loss: 12.4828
Epoch 215/1000, Loss: 15.1647, Valid Loss: 22.3303
Epoch 216/1000, Loss: 15.5452, Valid Loss: 13.2050
Epoch 217/1000, Loss: 14.2522, Valid Loss: 21.0787
Epoch 218/1000, Loss: 14.2028, Valid Loss: 17.7970
Epoch 219/1000, Loss: 14.5526, Valid Loss: 14.3260
Epoch 220/1000, Loss: 14.6255, Valid Loss: 16.2696
Epoch 221/1000, Loss: 14.5551, Valid Loss: 21.5267
Epoch 222/1000, Loss: 16.1520, Valid Loss: 17.6263
Epoch 223/1000, Loss: 14.4812, Valid Loss: 14.2416
Epoch 224/1000, Loss: 14.3903, Valid Loss: 15.4791
Epoch 225/1000, Loss: 15.2361, Valid Loss: 13.6706
Epoch 226/1000, Loss: 15.0808, Valid Loss: 13.6794
Epoch 227/1000, Loss: 15.5840, Valid Loss: 13.3878
Epoch 228/1000, Loss: 15.1221, Valid Loss: 11.6040
Epoch 229/1000, Loss: 14.5340, Valid Loss: 12.8815
Epoch 230/1000, Loss: 14.3745, Valid Loss: 15.5614
Epoch 231/1000, Loss: 14.7393, Valid Loss: 15.1720
Epoch 232/1000, Loss: 14.4727, Valid Loss: 14.5273
Epoch 233/1000, Loss: 15.6433, Valid Loss: 13.8049
Epoch 234/1000, Loss: 16.1463, Valid Loss: 14.8893
Epoch 235/1000, Loss: 15.5918, Valid Loss: 22.1349
Epoch 236/1000, Loss: 16.0044, Valid Loss: 15.4721
Epoch 237/1000, Loss: 15.2017, Valid Loss: 18.0816
Epoch 238/1000, Loss: 15.3472, Valid Loss: 13.1264
Epoch 239/1000, Loss: 15.4586, Valid Loss: 15.2099
Epoch 240/1000, Loss: 14.8990, Valid Loss: 15.6094
Epoch 241/1000, Loss: 14.5596, Valid Loss: 16.0492
Epoch 242/1000, Loss: 14.5516, Valid Loss: 13.0661
Epoch 243/1000, Loss: 14.2632, Valid Loss: 14.3847
Epoch 244/1000, Loss: 14.9385, Valid Loss: 17.4160
Epoch 245/1000, Loss: 14.1746, Valid Loss: 14.9611
Epoch 246/1000, Loss: 15.9698, Valid Loss: 13.7136
Epoch 247/1000, Loss: 14.6501, Valid Loss: 11.7265
Epoch 248/1000, Loss: 14.8644, Valid Loss: 14.9176
Epoch 249/1000, Loss: 14.7966, Valid Loss: 16.7702
Epoch 250/1000, Loss: 14.5238, Valid Loss: 14.9101
Epoch 251/1000, Loss: 15.2838, Valid Loss: 16.9723
Epoch 252/1000, Loss: 14.8742, Valid Loss: 15.5353
Epoch 253/1000, Loss: 15.4650, Valid Loss: 15.2881
Epoch 254/1000, Loss: 15.4388, Valid Loss: 13.0927
Epoch 255/1000, Loss: 14.4588, Valid Loss: 14.2468
Epoch 256/1000, Loss: 15.4468, Valid Loss: 15.6032
Epoch 257/1000, Loss: 15.2671, Valid Loss: 15.7479
Epoch 258/1000, Loss: 14.8662, Valid Loss: 13.0086
Epoch 259/1000, Loss: 14.2901, Valid Loss: 13.8133
Epoch 260/1000, Loss: 14.9244, Valid Loss: 18.7213
Epoch 261/1000, Loss: 14.9437, Valid Loss: 14.0605
Epoch 262/1000, Loss: 15.5345, Valid Loss: 17.6438
Epoch 263/1000, Loss: 15.0597, Valid Loss: 16.4298
Epoch 264/1000, Loss: 15.4657, Valid Loss: 14.4653
Epoch 265/1000, Loss: 14.1333, Valid Loss: 13.8287
Epoch 266/1000, Loss: 15.9530, Valid Loss: 15.6891
Epoch 267/1000, Loss: 15.8949, Valid Loss: 12.3368
Epoch 268/1000, Loss: 14.8342, Valid Loss: 17.0762
Epoch 269/1000, Loss: 13.9438, Valid Loss: 11.1530
Epoch 270/1000, Loss: 15.2828, Valid Loss: 12.8136
Epoch 271/1000, Loss: 14.4453, Valid Loss: 12.3852
Epoch 272/1000, Loss: 14.3950, Valid Loss: 13.6673
Epoch 273/1000, Loss: 14.3631, Valid Loss: 13.1352
Epoch 274/1000, Loss: 15.5249, Valid Loss: 18.1028
Epoch 275/1000, Loss: 15.2194, Valid Loss: 13.0824
Epoch 276/1000, Loss: 15.1432, Valid Loss: 15.3355
Epoch 277/1000, Loss: 14.0193, Valid Loss: 13.0524
Epoch 278/1000, Loss: 14.8143, Valid Loss: 15.4955
Epoch 279/1000, Loss: 14.7804, Valid Loss: 12.9352
Epoch 280/1000, Loss: 15.6517, Valid Loss: 13.7084
Epoch 281/1000, Loss: 14.8136, Valid Loss: 13.1755
Epoch 282/1000, Loss: 15.8824, Valid Loss: 12.6626
Epoch 283/1000, Loss: 14.9472, Valid Loss: 12.2661
Epoch 284/1000, Loss: 14.2044, Valid Loss: 21.2360
Epoch 285/1000, Loss: 15.1346, Valid Loss: 14.9561
Epoch 286/1000, Loss: 14.4975, Valid Loss: 15.9299
Epoch 287/1000, Loss: 15.8684, Valid Loss: 12.0950
Epoch 288/1000, Loss: 14.8333, Valid Loss: 11.4770
Epoch 289/1000, Loss: 15.0995, Valid Loss: 12.8562
Epoch 290/1000, Loss: 14.7221, Valid Loss: 14.4594
Epoch 291/1000, Loss: 15.6761, Valid Loss: 15.1957
Epoch 292/1000, Loss: 14.8616, Valid Loss: 15.4737
Epoch 293/1000, Loss: 15.1595, Valid Loss: 16.6862
Epoch 294/1000, Loss: 15.4453, Valid Loss: 11.8319
Epoch 295/1000, Loss: 15.0307, Valid Loss: 16.2571
Epoch 296/1000, Loss: 15.0243, Valid Loss: 15.3295
Epoch 297/1000, Loss: 14.3435, Valid Loss: 20.0060
Epoch 298/1000, Loss: 15.2499, Valid Loss: 17.5542
Epoch 299/1000, Loss: 15.5747, Valid Loss: 13.9497
Epoch 300/1000, Loss: 14.3700, Valid Loss: 21.1625
Epoch 301/1000, Loss: 14.9543, Valid Loss: 18.7295
Epoch 302/1000, Loss: 15.2370, Valid Loss: 11.9681
Epoch 303/1000, Loss: 14.4473, Valid Loss: 16.0520
Epoch 304/1000, Loss: 14.9053, Valid Loss: 17.0927
Epoch 305/1000, Loss: 15.0716, Valid Loss: 14.3899
Epoch 306/1000, Loss: 14.9316, Valid Loss: 16.1776
Epoch 307/1000, Loss: 14.0962, Valid Loss: 14.8951
Epoch 308/1000, Loss: 14.4997, Valid Loss: 11.9295
Epoch 309/1000, Loss: 14.9909, Valid Loss: 14.7444
Epoch 310/1000, Loss: 14.9025, Valid Loss: 12.8449
Epoch 311/1000, Loss: 15.0082, Valid Loss: 12.6594
Epoch 312/1000, Loss: 14.5076, Valid Loss: 14.4057
Epoch 313/1000, Loss: 14.5910, Valid Loss: 13.0066
Epoch 314/1000, Loss: 14.7757, Valid Loss: 13.5515
Epoch 315/1000, Loss: 15.5908, Valid Loss: 13.9150
Epoch 316/1000, Loss: 14.5833, Valid Loss: 20.7099
Epoch 317/1000, Loss: 14.2612, Valid Loss: 14.9264
Epoch 318/1000, Loss: 14.8065, Valid Loss: 14.4502
Epoch 319/1000, Loss: 14.2411, Valid Loss: 12.2993
