
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 25 Model: 5 damping_factor_t
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat5_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.2092, Valid Loss: 16.9206
Epoch 2/1000, Loss: 15.7900, Valid Loss: 13.2135
Epoch 3/1000, Loss: 14.5132, Valid Loss: 15.3778
Epoch 4/1000, Loss: 15.0055, Valid Loss: 18.0379
Epoch 5/1000, Loss: 15.4375, Valid Loss: 15.1722
Epoch 6/1000, Loss: 15.3236, Valid Loss: 13.3551
Epoch 7/1000, Loss: 15.0750, Valid Loss: 14.6664
Epoch 8/1000, Loss: 15.2127, Valid Loss: 17.5348
Epoch 9/1000, Loss: 15.2297, Valid Loss: 17.5618
Epoch 10/1000, Loss: 14.6557, Valid Loss: 15.2870
Epoch 11/1000, Loss: 14.5307, Valid Loss: 11.3628
Epoch 12/1000, Loss: 14.8505, Valid Loss: 14.8532
Epoch 13/1000, Loss: 15.1949, Valid Loss: 13.3147
Epoch 14/1000, Loss: 15.4562, Valid Loss: 14.1762
Epoch 15/1000, Loss: 15.0639, Valid Loss: 14.2363
Epoch 16/1000, Loss: 14.9390, Valid Loss: 22.9828
Epoch 17/1000, Loss: 15.2421, Valid Loss: 12.8313
Epoch 18/1000, Loss: 14.4485, Valid Loss: 13.9421
Epoch 19/1000, Loss: 15.8998, Valid Loss: 14.1586
Epoch 20/1000, Loss: 14.2732, Valid Loss: 12.5716
Epoch 21/1000, Loss: 15.1244, Valid Loss: 13.8264
Epoch 22/1000, Loss: 15.9405, Valid Loss: 15.7320
Epoch 23/1000, Loss: 14.7361, Valid Loss: 14.8279
Epoch 24/1000, Loss: 14.9496, Valid Loss: 17.8021
Epoch 25/1000, Loss: 14.8947, Valid Loss: 13.4201
Epoch 26/1000, Loss: 14.6167, Valid Loss: 13.0378
Epoch 27/1000, Loss: 13.9548, Valid Loss: 12.4500
Epoch 28/1000, Loss: 15.5432, Valid Loss: 12.3610
Epoch 29/1000, Loss: 14.8366, Valid Loss: 13.9847
Epoch 30/1000, Loss: 14.3629, Valid Loss: 13.1755
Epoch 31/1000, Loss: 14.8991, Valid Loss: 12.9701
Epoch 32/1000, Loss: 14.6909, Valid Loss: 15.4967
Epoch 33/1000, Loss: 15.3621, Valid Loss: 12.1800
Epoch 34/1000, Loss: 15.3916, Valid Loss: 14.7078
Epoch 35/1000, Loss: 14.8122, Valid Loss: 12.7129
Epoch 36/1000, Loss: 14.5656, Valid Loss: 17.1265
Epoch 37/1000, Loss: 14.9483, Valid Loss: 14.1740
Epoch 38/1000, Loss: 14.6016, Valid Loss: 11.7221
Epoch 39/1000, Loss: 14.8994, Valid Loss: 12.9181
Epoch 40/1000, Loss: 14.3403, Valid Loss: 14.3763
Epoch 41/1000, Loss: 15.2380, Valid Loss: 13.1939
Epoch 117/1000, Loss: 14.6442, Valid Loss: 14.4579
Epoch 118/1000, Loss: 14.2944, Valid Loss: 12.0021
Epoch 119/1000, Loss: 15.1964, Valid Loss: 12.7620
Epoch 120/1000, Loss: 17.4717, Valid Loss: 18.7343
Epoch 121/1000, Loss: 15.7268, Valid Loss: 14.5679
Epoch 122/1000, Loss: 16.6022, Valid Loss: 14.3781
Epoch 123/1000, Loss: 15.3275, Valid Loss: 13.3417
Epoch 124/1000, Loss: 15.0847, Valid Loss: 19.0073
Epoch 125/1000, Loss: 14.8662, Valid Loss: 13.2115
Epoch 126/1000, Loss: 15.5406, Valid Loss: 15.7328
Epoch 127/1000, Loss: 15.4797, Valid Loss: 15.0656
Epoch 128/1000, Loss: 15.4788, Valid Loss: 13.8723
Epoch 129/1000, Loss: 15.3233, Valid Loss: 17.3606
Epoch 130/1000, Loss: 15.2764, Valid Loss: 13.7328
Epoch 131/1000, Loss: 14.8363, Valid Loss: 14.3129
Epoch 132/1000, Loss: 14.4904, Valid Loss: 15.0832
Epoch 133/1000, Loss: 14.5484, Valid Loss: 13.3950
Epoch 134/1000, Loss: 16.6849, Valid Loss: 15.7849
Epoch 135/1000, Loss: 14.6989, Valid Loss: 13.0067
Epoch 136/1000, Loss: 15.2052, Valid Loss: 13.8341
Epoch 137/1000, Loss: 14.0047, Valid Loss: 12.8512
Epoch 138/1000, Loss: 14.7907, Valid Loss: 16.9597
Epoch 139/1000, Loss: 15.2210, Valid Loss: 14.4334
Epoch 140/1000, Loss: 15.7153, Valid Loss: 14.3379
Epoch 141/1000, Loss: 15.3122, Valid Loss: 12.5913
Epoch 142/1000, Loss: 14.9069, Valid Loss: 15.9903
Epoch 143/1000, Loss: 14.3886, Valid Loss: 14.6007
Epoch 144/1000, Loss: 14.5494, Valid Loss: 14.0839
Epoch 145/1000, Loss: 14.4363, Valid Loss: 18.3643
Epoch 146/1000, Loss: 15.9818, Valid Loss: 13.4559
Epoch 147/1000, Loss: 15.0264, Valid Loss: 12.9918
Epoch 148/1000, Loss: 14.9413, Valid Loss: 11.8051
Epoch 149/1000, Loss: 14.0955, Valid Loss: 12.1275
Epoch 150/1000, Loss: 14.9120, Valid Loss: 13.9799
Epoch 151/1000, Loss: 14.9346, Valid Loss: 15.0956
Epoch 152/1000, Loss: 15.1473, Valid Loss: 14.5821
Epoch 153/1000, Loss: 14.5397, Valid Loss: 12.6618
Epoch 154/1000, Loss: 14.8450, Valid Loss: 16.2240
Epoch 155/1000, Loss: 14.4264, Valid Loss: 16.2747
Epoch 156/1000, Loss: 15.0565, Valid Loss: 13.9777
Epoch 157/1000, Loss: 14.0718, Valid Loss: 12.4349
Epoch 158/1000, Loss: 14.5315, Valid Loss: 20.0842
Epoch 159/1000, Loss: 15.0849, Valid Loss: 14.2503
Epoch 160/1000, Loss: 14.4337, Valid Loss: 14.6188
Epoch 161/1000, Loss: 15.6215, Valid Loss: 14.2765
Epoch 162/1000, Loss: 15.2932, Valid Loss: 15.1912
Epoch 163/1000, Loss: 14.9361, Valid Loss: 11.0842
Epoch 164/1000, Loss: 14.1656, Valid Loss: 14.7594
Epoch 165/1000, Loss: 14.4486, Valid Loss: 13.6938
Epoch 166/1000, Loss: 14.8979, Valid Loss: 13.4927
Epoch 167/1000, Loss: 14.5501, Valid Loss: 13.8940
Epoch 168/1000, Loss: 15.4301, Valid Loss: 13.5934
Epoch 169/1000, Loss: 14.8939, Valid Loss: 11.9949
Epoch 170/1000, Loss: 14.7677, Valid Loss: 16.9139
Epoch 171/1000, Loss: 15.2469, Valid Loss: 13.5907
Epoch 172/1000, Loss: 14.4866, Valid Loss: 14.4926
Epoch 173/1000, Loss: 16.2357, Valid Loss: 15.6109
Epoch 174/1000, Loss: 15.4053, Valid Loss: 14.0677
Epoch 175/1000, Loss: 15.1236, Valid Loss: 14.6367
Epoch 176/1000, Loss: 14.9933, Valid Loss: 13.4858
Epoch 177/1000, Loss: 14.8566, Valid Loss: 14.4459
Epoch 178/1000, Loss: 15.9137, Valid Loss: 11.7386
Epoch 179/1000, Loss: 15.4901, Valid Loss: 17.0855
Epoch 180/1000, Loss: 15.0717, Valid Loss: 22.4684
Epoch 181/1000, Loss: 14.6492, Valid Loss: 12.6141
Epoch 182/1000, Loss: 14.7842, Valid Loss: 15.2749
Epoch 183/1000, Loss: 15.4685, Valid Loss: 12.7488
Epoch 184/1000, Loss: 14.5129, Valid Loss: 11.7844
Epoch 185/1000, Loss: 14.8898, Valid Loss: 18.5217
Epoch 186/1000, Loss: 14.9459, Valid Loss: 18.5852
Epoch 187/1000, Loss: 14.0724, Valid Loss: 13.6373
Epoch 188/1000, Loss: 14.8743, Valid Loss: 16.1286
Epoch 189/1000, Loss: 13.8527, Valid Loss: 16.2724
Epoch 190/1000, Loss: 14.8870, Valid Loss: 13.0453
Epoch 191/1000, Loss: 17.1809, Valid Loss: 14.4362
Epoch 192/1000, Loss: 14.2997, Valid Loss: 13.6020
Epoch 193/1000, Loss: 14.8011, Valid Loss: 14.4853
Epoch 194/1000, Loss: 15.1171, Valid Loss: 14.8751
Epoch 195/1000, Loss: 15.7972, Valid Loss: 19.4131
Epoch 196/1000, Loss: 14.6692, Valid Loss: 15.5049
Epoch 197/1000, Loss: 14.4290, Valid Loss: 17.7460
Epoch 198/1000, Loss: 15.2316, Valid Loss: 16.0514
Epoch 199/1000, Loss: 14.7631, Valid Loss: 17.0026
Epoch 200/1000, Loss: 15.4476, Valid Loss: 20.8132
Epoch 201/1000, Loss: 15.1364, Valid Loss: 15.1271
Epoch 202/1000, Loss: 15.2660, Valid Loss: 14.0843
Epoch 203/1000, Loss: 14.2005, Valid Loss: 19.3737
Epoch 204/1000, Loss: 15.9139, Valid Loss: 13.1229
Epoch 205/1000, Loss: 15.1809, Valid Loss: 17.1939
Epoch 206/1000, Loss: 15.3419, Valid Loss: 12.9725
Epoch 207/1000, Loss: 15.3596, Valid Loss: 15.1458
Epoch 208/1000, Loss: 15.2901, Valid Loss: 15.5930
Epoch 209/1000, Loss: 14.5867, Valid Loss: 14.9883
Epoch 210/1000, Loss: 14.3697, Valid Loss: 14.4578
Epoch 211/1000, Loss: 15.2683, Valid Loss: 15.2428
Epoch 212/1000, Loss: 14.7770, Valid Loss: 19.9972
Epoch 213/1000, Loss: 14.4847, Valid Loss: 14.0985
Epoch 214/1000, Loss: 15.2177, Valid Loss: 13.5163
Epoch 215/1000, Loss: 16.7045, Valid Loss: 14.6437
Epoch 216/1000, Loss: 15.6946, Valid Loss: 15.2961
Epoch 217/1000, Loss: 14.5756, Valid Loss: 17.5092
Epoch 218/1000, Loss: 15.8901, Valid Loss: 13.0908
Epoch 219/1000, Loss: 15.1830, Valid Loss: 12.7742
Epoch 220/1000, Loss: 15.0842, Valid Loss: 14.8962
Epoch 221/1000, Loss: 14.9247, Valid Loss: 11.8684
Epoch 222/1000, Loss: 14.6440, Valid Loss: 12.1171
Epoch 223/1000, Loss: 14.9143, Valid Loss: 17.4744
Epoch 224/1000, Loss: 15.3739, Valid Loss: 15.0970
Epoch 225/1000, Loss: 14.1416, Valid Loss: 16.4429
Epoch 226/1000, Loss: 14.9663, Valid Loss: 14.8071
Epoch 227/1000, Loss: 15.2841, Valid Loss: 14.7684
Epoch 228/1000, Loss: 14.5061, Valid Loss: 16.3184
Epoch 229/1000, Loss: 15.3978, Valid Loss: 17.3543
Epoch 230/1000, Loss: 14.3593, Valid Loss: 16.6705
Epoch 231/1000, Loss: 14.9025, Valid Loss: 12.1163
Epoch 232/1000, Loss: 14.8667, Valid Loss: 14.0893
Epoch 233/1000, Loss: 14.9389, Valid Loss: 16.3246
Epoch 234/1000, Loss: 14.7849, Valid Loss: 14.3697
Epoch 235/1000, Loss: 14.8493, Valid Loss: 18.9854
Epoch 236/1000, Loss: 15.1322, Valid Loss: 14.9918
Epoch 237/1000, Loss: 14.4548, Valid Loss: 15.6695
Epoch 238/1000, Loss: 15.0305, Valid Loss: 12.4487
Epoch 239/1000, Loss: 14.9574, Valid Loss: 16.6271
Epoch 240/1000, Loss: 14.3805, Valid Loss: 14.4559
Epoch 241/1000, Loss: 19.9521, Valid Loss: 13.0441
Epoch 242/1000, Loss: 14.7209, Valid Loss: 12.0617
Epoch 243/1000, Loss: 13.9359, Valid Loss: 13.1781
Epoch 244/1000, Loss: 14.6194, Valid Loss: 19.9878
Epoch 245/1000, Loss: 14.4457, Valid Loss: 13.4842
Epoch 246/1000, Loss: 14.3754, Valid Loss: 12.2683
Epoch 247/1000, Loss: 14.4958, Valid Loss: 14.2783
Epoch 248/1000, Loss: 15.0938, Valid Loss: 14.5266
Epoch 249/1000, Loss: 15.4739, Valid Loss: 13.7843
Epoch 250/1000, Loss: 14.5130, Valid Loss: 20.2608
Epoch 251/1000, Loss: 15.4887, Valid Loss: 13.9561
Epoch 252/1000, Loss: 15.6340, Valid Loss: 12.8370
Epoch 253/1000, Loss: 15.6657, Valid Loss: 14.0111
Epoch 254/1000, Loss: 14.1644, Valid Loss: 12.5170
Epoch 255/1000, Loss: 15.2670, Valid Loss: 15.3464
Epoch 256/1000, Loss: 15.1570, Valid Loss: 14.5981
Epoch 257/1000, Loss: 14.9806, Valid Loss: 17.8019
Epoch 258/1000, Loss: 15.6543, Valid Loss: 14.1789
Epoch 259/1000, Loss: 15.3275, Valid Loss: 15.0369
Epoch 260/1000, Loss: 15.0045, Valid Loss: 14.4823
Epoch 261/1000, Loss: 15.6886, Valid Loss: 12.0449
Epoch 262/1000, Loss: 17.0270, Valid Loss: 15.3364
Epoch 263/1000, Loss: 16.0512, Valid Loss: 12.6020
Epoch 264/1000, Loss: 14.4497, Valid Loss: 12.5663
Epoch 265/1000, Loss: 15.3577, Valid Loss: 16.7315
Epoch 266/1000, Loss: 14.8589, Valid Loss: 15.0609
Epoch 267/1000, Loss: 15.2513, Valid Loss: 14.3180
Epoch 268/1000, Loss: 15.4181, Valid Loss: 12.4564
Epoch 269/1000, Loss: 14.4577, Valid Loss: 17.0882
Epoch 270/1000, Loss: 16.4633, Valid Loss: 15.0983
Epoch 271/1000, Loss: 13.7230, Valid Loss: 18.7954
Epoch 272/1000, Loss: 15.0312, Valid Loss: 15.3099
Epoch 273/1000, Loss: 15.0647, Valid Loss: 13.4401
Epoch 274/1000, Loss: 14.6427, Valid Loss: 12.5647
Epoch 275/1000, Loss: 14.9926, Valid Loss: 14.0009
Epoch 276/1000, Loss: 14.8152, Valid Loss: 14.0151
Epoch 277/1000, Loss: 15.2834, Valid Loss: 12.8452
Epoch 278/1000, Loss: 15.5558, Valid Loss: 18.0722
Epoch 279/1000, Loss: 15.1472, Valid Loss: 13.6265
Epoch 280/1000, Loss: 15.0065, Valid Loss: 12.9199
Epoch 281/1000, Loss: 15.6311, Valid Loss: 17.2277
Epoch 282/1000, Loss: 15.5530, Valid Loss: 13.5288
Epoch 283/1000, Loss: 14.7402, Valid Loss: 12.7089
Epoch 284/1000, Loss: 15.3803, Valid Loss: 16.2483
Epoch 285/1000, Loss: 15.0806, Valid Loss: 15.6277
Epoch 286/1000, Loss: 14.5486, Valid Loss: 20.4687
Epoch 287/1000, Loss: 15.6090, Valid Loss: 14.0541
Epoch 288/1000, Loss: 15.4853, Valid Loss: 17.2323
Epoch 289/1000, Loss: 14.2321, Valid Loss: 12.7250
Epoch 290/1000, Loss: 14.4423, Valid Loss: 23.7819
Epoch 291/1000, Loss: 14.9668, Valid Loss: 12.9906
Epoch 292/1000, Loss: 14.3798, Valid Loss: 18.0480
Epoch 293/1000, Loss: 14.9932, Valid Loss: 15.6536
Epoch 294/1000, Loss: 14.0850, Valid Loss: 12.9253
Epoch 295/1000, Loss: 14.4497, Valid Loss: 11.2539
Epoch 296/1000, Loss: 14.2954, Valid Loss: 14.6292
Epoch 297/1000, Loss: 14.8039, Valid Loss: 12.7678
Epoch 298/1000, Loss: 15.1704, Valid Loss: 16.0562
Epoch 299/1000, Loss: 14.1736, Valid Loss: 13.1068
Epoch 300/1000, Loss: 13.9977, Valid Loss: 12.2244
Epoch 301/1000, Loss: 14.8732, Valid Loss: 13.0022
Epoch 302/1000, Loss: 15.2839, Valid Loss: 12.0145
Epoch 303/1000, Loss: 15.5821, Valid Loss: 14.2266
Epoch 304/1000, Loss: 14.9488, Valid Loss: 15.7135
Epoch 305/1000, Loss: 14.6159, Valid Loss: 13.7554
Epoch 306/1000, Loss: 14.3972, Valid Loss: 12.8717
Epoch 307/1000, Loss: 15.3354, Valid Loss: 13.7961
Epoch 308/1000, Loss: 15.7397, Valid Loss: 14.7261
Epoch 309/1000, Loss: 14.4765, Valid Loss: 13.2407
Epoch 310/1000, Loss: 15.5365, Valid Loss: 14.6778
Epoch 311/1000, Loss: 14.6255, Valid Loss: 13.6695
Epoch 312/1000, Loss: 13.9725, Valid Loss: 16.5102
Epoch 313/1000, Loss: 15.2504, Valid Loss: 12.0300
Epoch 314/1000, Loss: 15.9344, Valid Loss: 15.2869
Epoch 315/1000, Loss: 14.7995, Valid Loss: 13.7182
Epoch 316/1000, Loss: 16.2582, Valid Loss: 14.7233
Epoch 317/1000, Loss: 14.8200, Valid Loss: 12.8018
Epoch 318/1000, Loss: 14.7756, Valid Loss: 15.9552
Epoch 319/1000, Loss: 15.2329, Valid Loss: 15.5268
