
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 24 Model: 4 damping_factor_t
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat4_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.7386, Valid Loss: 17.5586
Epoch 2/1000, Loss: 14.9759, Valid Loss: 14.5907
Epoch 3/1000, Loss: 15.0686, Valid Loss: 13.1840
Epoch 4/1000, Loss: 14.7453, Valid Loss: 15.2054
Epoch 5/1000, Loss: 14.9168, Valid Loss: 15.5451
Epoch 6/1000, Loss: 15.3733, Valid Loss: 14.2850
Epoch 7/1000, Loss: 15.5677, Valid Loss: 14.1356
Epoch 8/1000, Loss: 15.5274, Valid Loss: 13.5245
Epoch 9/1000, Loss: 15.5660, Valid Loss: 15.2005
Epoch 10/1000, Loss: 15.5117, Valid Loss: 13.3159
Epoch 11/1000, Loss: 15.0065, Valid Loss: 14.8246
Epoch 12/1000, Loss: 16.4267, Valid Loss: 11.9850
Epoch 13/1000, Loss: 14.6061, Valid Loss: 12.1701
Epoch 14/1000, Loss: 14.7341, Valid Loss: 14.0903
Epoch 15/1000, Loss: 14.4455, Valid Loss: 13.7702
Epoch 16/1000, Loss: 15.8616, Valid Loss: 16.1297
Epoch 17/1000, Loss: 15.4923, Valid Loss: 18.1894
Epoch 18/1000, Loss: 14.9993, Valid Loss: 16.6209
Epoch 19/1000, Loss: 15.7903, Valid Loss: 20.4858
Epoch 20/1000, Loss: 14.1609, Valid Loss: 14.4409
Epoch 21/1000, Loss: 14.2306, Valid Loss: 13.0664
Epoch 22/1000, Loss: 15.3755, Valid Loss: 12.7232
Epoch 23/1000, Loss: 14.6109, Valid Loss: 16.6800
Epoch 24/1000, Loss: 14.9407, Valid Loss: 16.2127
Epoch 25/1000, Loss: 15.0509, Valid Loss: 13.1708
Epoch 26/1000, Loss: 14.8378, Valid Loss: 15.1797
Epoch 27/1000, Loss: 16.0650, Valid Loss: 18.0844
Epoch 28/1000, Loss: 14.1478, Valid Loss: 13.6583
Epoch 29/1000, Loss: 15.9085, Valid Loss: 13.7213
Epoch 30/1000, Loss: 14.4722, Valid Loss: 15.6431
Epoch 31/1000, Loss: 14.6728, Valid Loss: 14.9177
Epoch 32/1000, Loss: 15.1494, Valid Loss: 13.6106
Epoch 33/1000, Loss: 14.4823, Valid Loss: 15.0263
Epoch 34/1000, Loss: 14.8855, Valid Loss: 12.5445
Epoch 35/1000, Loss: 14.6983, Valid Loss: 14.4370
Epoch 36/1000, Loss: 14.9968, Valid Loss: 12.4116
Epoch 37/1000, Loss: 14.6182, Valid Loss: 12.7210
Epoch 38/1000, Loss: 15.4237, Valid Loss: 13.8475
Epoch 39/1000, Loss: 15.1769, Valid Loss: 19.6164
Epoch 40/1000, Loss: 14.7885, Valid Loss: 12.7766
Epoch 41/1000, Loss: 15.4658, Valid Loss: 14.9368
Epoch 165/1000, Loss: 14.8226, Valid Loss: 15.4133
Epoch 166/1000, Loss: 14.9945, Valid Loss: 15.3659
Epoch 167/1000, Loss: 14.2792, Valid Loss: 13.6963
Epoch 168/1000, Loss: 15.4936, Valid Loss: 16.1872
Epoch 169/1000, Loss: 14.4581, Valid Loss: 13.5173
Epoch 170/1000, Loss: 14.3438, Valid Loss: 12.5966
Epoch 171/1000, Loss: 15.1263, Valid Loss: 13.8224
Epoch 172/1000, Loss: 14.5018, Valid Loss: 15.4866
Epoch 173/1000, Loss: 14.4152, Valid Loss: 20.0447
Epoch 174/1000, Loss: 14.3007, Valid Loss: 16.4726
Epoch 175/1000, Loss: 14.3243, Valid Loss: 19.3182
Epoch 176/1000, Loss: 14.9147, Valid Loss: 13.8750
Epoch 177/1000, Loss: 16.2477, Valid Loss: 11.7683
Epoch 178/1000, Loss: 15.1886, Valid Loss: 14.8634
Epoch 179/1000, Loss: 15.7644, Valid Loss: 15.0817
Epoch 180/1000, Loss: 15.2666, Valid Loss: 13.6449
Epoch 181/1000, Loss: 15.1127, Valid Loss: 16.1821
Epoch 182/1000, Loss: 15.0962, Valid Loss: 14.7376
Epoch 183/1000, Loss: 14.9019, Valid Loss: 15.8551
Epoch 184/1000, Loss: 15.6858, Valid Loss: 18.8829
Epoch 185/1000, Loss: 15.6299, Valid Loss: 16.4484
Epoch 186/1000, Loss: 14.5764, Valid Loss: 17.1149
Epoch 187/1000, Loss: 15.8235, Valid Loss: 14.1695
Epoch 188/1000, Loss: 15.1704, Valid Loss: 18.2905
Epoch 189/1000, Loss: 14.6956, Valid Loss: 15.1675
Epoch 190/1000, Loss: 15.3711, Valid Loss: 17.3866
Epoch 191/1000, Loss: 15.0760, Valid Loss: 13.1028
Epoch 192/1000, Loss: 16.2163, Valid Loss: 13.9055
Epoch 193/1000, Loss: 14.3807, Valid Loss: 12.8218
Epoch 194/1000, Loss: 15.1821, Valid Loss: 14.3181
Epoch 195/1000, Loss: 14.4971, Valid Loss: 14.2523
Epoch 196/1000, Loss: 15.1641, Valid Loss: 15.1671
Epoch 197/1000, Loss: 14.6081, Valid Loss: 17.3393
Epoch 198/1000, Loss: 15.0298, Valid Loss: 21.6462
Epoch 199/1000, Loss: 15.4984, Valid Loss: 13.0561
Epoch 200/1000, Loss: 15.1587, Valid Loss: 14.2979
Epoch 201/1000, Loss: 15.4940, Valid Loss: 16.5561
Epoch 202/1000, Loss: 13.8845, Valid Loss: 15.3897
Epoch 203/1000, Loss: 14.2557, Valid Loss: 16.0743
Epoch 204/1000, Loss: 14.4579, Valid Loss: 21.5619
Epoch 205/1000, Loss: 14.7345, Valid Loss: 13.7028
Epoch 206/1000, Loss: 15.3994, Valid Loss: 13.2993
Epoch 207/1000, Loss: 15.7889, Valid Loss: 12.7240
Epoch 208/1000, Loss: 15.6704, Valid Loss: 12.6660
Epoch 209/1000, Loss: 15.5122, Valid Loss: 19.1349
Epoch 210/1000, Loss: 14.7568, Valid Loss: 14.0472
Epoch 211/1000, Loss: 15.3750, Valid Loss: 15.6059
Epoch 212/1000, Loss: 14.9000, Valid Loss: 13.8136
Epoch 213/1000, Loss: 15.0609, Valid Loss: 14.9129
Epoch 214/1000, Loss: 15.2071, Valid Loss: 12.2007
Epoch 215/1000, Loss: 15.5618, Valid Loss: 20.4738
Epoch 216/1000, Loss: 14.4808, Valid Loss: 14.7537
Epoch 217/1000, Loss: 15.6483, Valid Loss: 16.7760
Epoch 218/1000, Loss: 14.5241, Valid Loss: 13.7115
Epoch 219/1000, Loss: 15.0575, Valid Loss: 12.6509
Epoch 220/1000, Loss: 14.8464, Valid Loss: 17.6579
Epoch 221/1000, Loss: 14.5938, Valid Loss: 15.1908
Epoch 222/1000, Loss: 15.1309, Valid Loss: 13.5338
Epoch 223/1000, Loss: 15.6309, Valid Loss: 14.8083
Epoch 224/1000, Loss: 14.2511, Valid Loss: 14.8714
Epoch 225/1000, Loss: 14.2742, Valid Loss: 12.8710
Epoch 226/1000, Loss: 15.1510, Valid Loss: 12.4114
Epoch 227/1000, Loss: 14.5357, Valid Loss: 13.1336
Epoch 228/1000, Loss: 15.7219, Valid Loss: 13.6702
Epoch 229/1000, Loss: 14.3519, Valid Loss: 20.7012
Epoch 230/1000, Loss: 15.9107, Valid Loss: 17.3344
Epoch 231/1000, Loss: 15.2647, Valid Loss: 14.4767
Epoch 232/1000, Loss: 15.0173, Valid Loss: 14.8056
Epoch 233/1000, Loss: 14.8483, Valid Loss: 13.7651
Epoch 234/1000, Loss: 14.3880, Valid Loss: 16.9686
Epoch 235/1000, Loss: 15.9273, Valid Loss: 17.5491
Epoch 236/1000, Loss: 14.6030, Valid Loss: 16.6375
Epoch 237/1000, Loss: 14.8182, Valid Loss: 18.4209
Epoch 238/1000, Loss: 15.3547, Valid Loss: 12.8058
Epoch 239/1000, Loss: 15.2267, Valid Loss: 11.2935
Epoch 240/1000, Loss: 14.3998, Valid Loss: 13.2076
Epoch 241/1000, Loss: 15.7418, Valid Loss: 13.4037
Epoch 242/1000, Loss: 15.5789, Valid Loss: 13.0096
Epoch 243/1000, Loss: 14.1216, Valid Loss: 15.0050
Epoch 244/1000, Loss: 17.8635, Valid Loss: 15.1646
Epoch 245/1000, Loss: 14.9685, Valid Loss: 12.5525
Epoch 246/1000, Loss: 15.3814, Valid Loss: 14.5420
Epoch 247/1000, Loss: 14.1327, Valid Loss: 15.8986
Epoch 248/1000, Loss: 14.9075, Valid Loss: 14.3074
Epoch 249/1000, Loss: 14.8795, Valid Loss: 14.6867
Epoch 250/1000, Loss: 15.3344, Valid Loss: 11.0010
Epoch 251/1000, Loss: 14.2437, Valid Loss: 12.8025
Epoch 252/1000, Loss: 14.6270, Valid Loss: 13.0838
Epoch 253/1000, Loss: 15.7572, Valid Loss: 23.6841
Epoch 254/1000, Loss: 14.8192, Valid Loss: 16.3444
Epoch 255/1000, Loss: 14.0666, Valid Loss: 15.5152
Epoch 256/1000, Loss: 14.9039, Valid Loss: 15.9550
Epoch 257/1000, Loss: 15.8858, Valid Loss: 17.3969
Epoch 258/1000, Loss: 14.2515, Valid Loss: 14.4457
Epoch 259/1000, Loss: 14.5415, Valid Loss: 14.6093
Epoch 260/1000, Loss: 13.9118, Valid Loss: 15.9004
Epoch 261/1000, Loss: 15.6640, Valid Loss: 14.2721
Epoch 262/1000, Loss: 14.6882, Valid Loss: 12.8677
Epoch 263/1000, Loss: 15.0929, Valid Loss: 12.7934
Epoch 264/1000, Loss: 15.1723, Valid Loss: 13.2682
Epoch 265/1000, Loss: 15.2045, Valid Loss: 13.4425
Epoch 266/1000, Loss: 14.1617, Valid Loss: 12.9733
Epoch 267/1000, Loss: 14.9531, Valid Loss: 12.3415
Epoch 268/1000, Loss: 14.5070, Valid Loss: 14.2642
Epoch 269/1000, Loss: 15.0271, Valid Loss: 13.9153
Epoch 270/1000, Loss: 15.7393, Valid Loss: 15.3070
Epoch 271/1000, Loss: 14.6394, Valid Loss: 13.5882
Epoch 272/1000, Loss: 14.6622, Valid Loss: 12.7348
Epoch 273/1000, Loss: 14.5560, Valid Loss: 14.9321
Epoch 274/1000, Loss: 14.3708, Valid Loss: 13.2127
Epoch 275/1000, Loss: 14.5223, Valid Loss: 13.6475
Epoch 276/1000, Loss: 14.4014, Valid Loss: 16.9733
Epoch 277/1000, Loss: 14.9451, Valid Loss: 14.9303
Epoch 278/1000, Loss: 15.5746, Valid Loss: 14.8710
Epoch 279/1000, Loss: 14.5387, Valid Loss: 14.4881
Epoch 280/1000, Loss: 14.8100, Valid Loss: 13.0718
Epoch 281/1000, Loss: 15.0200, Valid Loss: 12.1621
Epoch 282/1000, Loss: 14.6285, Valid Loss: 18.8678
Epoch 283/1000, Loss: 15.0773, Valid Loss: 13.2100
Epoch 284/1000, Loss: 14.3243, Valid Loss: 14.0319
Epoch 285/1000, Loss: 14.3440, Valid Loss: 12.8991
Epoch 286/1000, Loss: 14.4272, Valid Loss: 14.8199
Epoch 287/1000, Loss: 15.4753, Valid Loss: 22.2205
Epoch 288/1000, Loss: 14.6177, Valid Loss: 16.0917
Epoch 289/1000, Loss: 15.1338, Valid Loss: 15.1754
Epoch 290/1000, Loss: 14.5565, Valid Loss: 12.7289
Epoch 291/1000, Loss: 15.5517, Valid Loss: 13.5385
Epoch 292/1000, Loss: 14.5271, Valid Loss: 14.5262
Epoch 293/1000, Loss: 15.4083, Valid Loss: 11.4542
Epoch 294/1000, Loss: 14.7588, Valid Loss: 13.9161
Epoch 295/1000, Loss: 14.5539, Valid Loss: 15.3094
Epoch 296/1000, Loss: 16.0565, Valid Loss: 14.8013
Epoch 297/1000, Loss: 15.1053, Valid Loss: 14.7322
Epoch 298/1000, Loss: 14.3603, Valid Loss: 13.8583
Epoch 299/1000, Loss: 15.0542, Valid Loss: 12.9226
Epoch 300/1000, Loss: 14.6066, Valid Loss: 11.3189
Epoch 301/1000, Loss: 15.1142, Valid Loss: 13.1900
Epoch 302/1000, Loss: 15.5562, Valid Loss: 18.3948
Epoch 303/1000, Loss: 15.1164, Valid Loss: 11.9472
Epoch 304/1000, Loss: 15.3369, Valid Loss: 14.7053
Epoch 305/1000, Loss: 14.9026, Valid Loss: 13.3672
Epoch 306/1000, Loss: 15.4002, Valid Loss: 13.5487
Epoch 307/1000, Loss: 14.9777, Valid Loss: 17.1116
Epoch 308/1000, Loss: 14.1461, Valid Loss: 14.3542
Epoch 309/1000, Loss: 14.4343, Valid Loss: 15.8266
Epoch 310/1000, Loss: 14.4468, Valid Loss: 14.0656
Epoch 311/1000, Loss: 14.5167, Valid Loss: 13.0355
Epoch 312/1000, Loss: 15.4095, Valid Loss: 12.2497
Epoch 313/1000, Loss: 15.5623, Valid Loss: 15.3099
Epoch 314/1000, Loss: 15.5152, Valid Loss: 16.4575
Epoch 315/1000, Loss: 15.0464, Valid Loss: 12.5034
Epoch 316/1000, Loss: 15.4770, Valid Loss: 14.7338
Epoch 317/1000, Loss: 14.1169, Valid Loss: 14.7449
Epoch 318/1000, Loss: 14.6753, Valid Loss: 14.9837
Epoch 319/1000, Loss: 14.4653, Valid Loss: 13.2027
Epoch 320/1000, Loss: 14.8945, Valid Loss: 12.0068
Epoch 321/1000, Loss: 18.2722, Valid Loss: 14.1085
