
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 22 Model: 2 damping_factor_t
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat2_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.7820, Valid Loss: 11.9146
Epoch 2/1000, Loss: 14.9037, Valid Loss: 14.0680
Epoch 3/1000, Loss: 15.6222, Valid Loss: 17.2683
Epoch 4/1000, Loss: 15.4874, Valid Loss: 16.2712
Epoch 5/1000, Loss: 14.8177, Valid Loss: 18.8947
Epoch 6/1000, Loss: 14.1936, Valid Loss: 14.9152
Epoch 7/1000, Loss: 14.3906, Valid Loss: 14.6549
Epoch 8/1000, Loss: 14.8629, Valid Loss: 13.6285
Epoch 9/1000, Loss: 15.6694, Valid Loss: 13.4862
Epoch 10/1000, Loss: 16.2582, Valid Loss: 18.6196
Epoch 11/1000, Loss: 15.0617, Valid Loss: 13.8943
Epoch 12/1000, Loss: 14.7341, Valid Loss: 19.0801
Epoch 13/1000, Loss: 15.4624, Valid Loss: 12.8576
Epoch 14/1000, Loss: 14.7427, Valid Loss: 14.5974
Epoch 15/1000, Loss: 14.9360, Valid Loss: 14.1706
Epoch 16/1000, Loss: 14.6159, Valid Loss: 14.3238
Epoch 17/1000, Loss: 14.9013, Valid Loss: 15.1380
Epoch 18/1000, Loss: 15.2201, Valid Loss: 16.1891
Epoch 19/1000, Loss: 15.8440, Valid Loss: 14.2376
Epoch 20/1000, Loss: 15.5144, Valid Loss: 13.9872
Epoch 21/1000, Loss: 15.2536, Valid Loss: 18.1718
Epoch 22/1000, Loss: 14.8980, Valid Loss: 15.8225
Epoch 23/1000, Loss: 15.8840, Valid Loss: 14.9087
Epoch 24/1000, Loss: 15.4160, Valid Loss: 12.2226
Epoch 25/1000, Loss: 14.6093, Valid Loss: 18.6746
Epoch 26/1000, Loss: 14.2489, Valid Loss: 17.9933
Epoch 27/1000, Loss: 14.8132, Valid Loss: 14.1147
Epoch 28/1000, Loss: 15.2400, Valid Loss: 15.8366
Epoch 29/1000, Loss: 14.3564, Valid Loss: 13.5777
Epoch 30/1000, Loss: 14.9623, Valid Loss: 12.4961
Epoch 31/1000, Loss: 15.1130, Valid Loss: 13.3165
Epoch 32/1000, Loss: 15.9792, Valid Loss: 14.8726
Epoch 33/1000, Loss: 15.5243, Valid Loss: 12.5837
Epoch 34/1000, Loss: 15.0597, Valid Loss: 13.9717
Epoch 35/1000, Loss: 14.5880, Valid Loss: 16.1196
Epoch 36/1000, Loss: 15.2756, Valid Loss: 14.7875
Epoch 37/1000, Loss: 14.7798, Valid Loss: 14.8699
Epoch 38/1000, Loss: 15.2748, Valid Loss: 12.9626
Epoch 39/1000, Loss: 15.1432, Valid Loss: 12.8008
Epoch 40/1000, Loss: 15.4392, Valid Loss: 12.8352
Epoch 41/1000, Loss: 14.7042, Valid Loss: 13.5097
Epoch 119/1000, Loss: 14.5511, Valid Loss: 19.6148
Epoch 120/1000, Loss: 14.7120, Valid Loss: 13.4644
Epoch 121/1000, Loss: 14.4692, Valid Loss: 13.6339
Epoch 122/1000, Loss: 15.3243, Valid Loss: 12.3559
Epoch 123/1000, Loss: 14.5792, Valid Loss: 12.4247
Epoch 124/1000, Loss: 14.3116, Valid Loss: 15.5825
Epoch 125/1000, Loss: 14.6194, Valid Loss: 13.7404
Epoch 126/1000, Loss: 14.5643, Valid Loss: 16.7310
Epoch 127/1000, Loss: 14.9426, Valid Loss: 18.5407
Epoch 128/1000, Loss: 17.8705, Valid Loss: 20.0913
Epoch 129/1000, Loss: 14.6766, Valid Loss: 13.0925
Epoch 130/1000, Loss: 14.6332, Valid Loss: 14.5006
Epoch 131/1000, Loss: 14.9880, Valid Loss: 12.6518
Epoch 132/1000, Loss: 15.3818, Valid Loss: 13.9095
Epoch 133/1000, Loss: 14.8920, Valid Loss: 14.1548
Epoch 134/1000, Loss: 14.9947, Valid Loss: 15.4987
Epoch 135/1000, Loss: 15.1969, Valid Loss: 15.1684
Epoch 136/1000, Loss: 15.5878, Valid Loss: 14.4711
Epoch 137/1000, Loss: 15.1893, Valid Loss: 14.2064
Epoch 138/1000, Loss: 14.7486, Valid Loss: 16.8400
Epoch 139/1000, Loss: 14.6100, Valid Loss: 13.2803
Epoch 140/1000, Loss: 15.4344, Valid Loss: 20.5503
Epoch 141/1000, Loss: 15.4535, Valid Loss: 16.9228
Epoch 142/1000, Loss: 15.4336, Valid Loss: 12.5309
Epoch 143/1000, Loss: 15.2213, Valid Loss: 14.4538
Epoch 144/1000, Loss: 14.8449, Valid Loss: 15.4491
Epoch 145/1000, Loss: 14.8759, Valid Loss: 14.8283
Epoch 146/1000, Loss: 14.7402, Valid Loss: 13.0984
Epoch 147/1000, Loss: 15.0949, Valid Loss: 18.2776
Epoch 148/1000, Loss: 15.2545, Valid Loss: 15.1509
Epoch 149/1000, Loss: 14.3650, Valid Loss: 13.2939
Epoch 150/1000, Loss: 14.6105, Valid Loss: 17.2282
Epoch 151/1000, Loss: 15.5280, Valid Loss: 18.1254
Epoch 152/1000, Loss: 15.5687, Valid Loss: 13.5267
Epoch 153/1000, Loss: 15.1362, Valid Loss: 12.9115
Epoch 154/1000, Loss: 15.6120, Valid Loss: 18.4724
Epoch 155/1000, Loss: 15.0653, Valid Loss: 14.3817
Epoch 156/1000, Loss: 15.1655, Valid Loss: 15.3732
Epoch 157/1000, Loss: 19.4447, Valid Loss: 11.4344
Epoch 158/1000, Loss: 14.3819, Valid Loss: 14.7452
Epoch 159/1000, Loss: 15.9076, Valid Loss: 14.2342
Epoch 160/1000, Loss: 14.9119, Valid Loss: 12.6795
Epoch 161/1000, Loss: 14.8526, Valid Loss: 13.0939
Epoch 162/1000, Loss: 15.6189, Valid Loss: 17.1379
Epoch 163/1000, Loss: 14.5108, Valid Loss: 14.5662
Epoch 164/1000, Loss: 15.6683, Valid Loss: 20.5038
Epoch 165/1000, Loss: 15.3902, Valid Loss: 14.0398
Epoch 166/1000, Loss: 14.7406, Valid Loss: 16.8673
Epoch 167/1000, Loss: 15.1465, Valid Loss: 12.2900
Epoch 168/1000, Loss: 15.3269, Valid Loss: 12.9571
Epoch 169/1000, Loss: 15.5152, Valid Loss: 13.4410
Epoch 170/1000, Loss: 14.8915, Valid Loss: 13.0887
Epoch 171/1000, Loss: 14.0680, Valid Loss: 12.6198
Epoch 172/1000, Loss: 15.9293, Valid Loss: 12.7192
Epoch 173/1000, Loss: 14.7628, Valid Loss: 16.0424
Epoch 174/1000, Loss: 16.1705, Valid Loss: 18.2285
Epoch 175/1000, Loss: 14.8079, Valid Loss: 16.0796
Epoch 176/1000, Loss: 15.3492, Valid Loss: 12.7723
Epoch 177/1000, Loss: 14.9125, Valid Loss: 16.5726
Epoch 178/1000, Loss: 15.3234, Valid Loss: 12.9248
Epoch 179/1000, Loss: 15.1405, Valid Loss: 14.6727
Epoch 180/1000, Loss: 15.0766, Valid Loss: 13.4466
Epoch 181/1000, Loss: 14.5853, Valid Loss: 17.2501
Epoch 182/1000, Loss: 14.9182, Valid Loss: 12.1997
Epoch 183/1000, Loss: 14.8191, Valid Loss: 15.6243
Epoch 184/1000, Loss: 14.9603, Valid Loss: 14.9495
Epoch 185/1000, Loss: 14.6260, Valid Loss: 18.2647
Epoch 186/1000, Loss: 15.1407, Valid Loss: 14.8398
Epoch 187/1000, Loss: 14.5050, Valid Loss: 15.3424
Epoch 188/1000, Loss: 14.5508, Valid Loss: 16.3306
Epoch 189/1000, Loss: 14.2628, Valid Loss: 15.6000
Epoch 190/1000, Loss: 15.2925, Valid Loss: 16.7557
Epoch 191/1000, Loss: 14.2259, Valid Loss: 14.6265
Epoch 192/1000, Loss: 15.8141, Valid Loss: 12.7178
Epoch 193/1000, Loss: 14.2390, Valid Loss: 18.2226
Epoch 194/1000, Loss: 14.4678, Valid Loss: 17.7837
Epoch 195/1000, Loss: 15.4318, Valid Loss: 12.9249
Epoch 196/1000, Loss: 15.9214, Valid Loss: 13.0131
Epoch 197/1000, Loss: 16.2921, Valid Loss: 17.7034
Epoch 198/1000, Loss: 15.4607, Valid Loss: 16.6418
Epoch 199/1000, Loss: 15.2899, Valid Loss: 12.5209
Epoch 200/1000, Loss: 15.5039, Valid Loss: 14.8313
Epoch 201/1000, Loss: 15.0799, Valid Loss: 16.3617
Epoch 202/1000, Loss: 15.2352, Valid Loss: 12.1159
Epoch 203/1000, Loss: 13.9815, Valid Loss: 12.5484
Epoch 204/1000, Loss: 14.5501, Valid Loss: 18.6874
Epoch 205/1000, Loss: 14.3884, Valid Loss: 12.8133
Epoch 206/1000, Loss: 16.7288, Valid Loss: 12.5767
Epoch 207/1000, Loss: 15.5223, Valid Loss: 17.1618
Epoch 208/1000, Loss: 15.1373, Valid Loss: 13.7386
Epoch 209/1000, Loss: 15.3853, Valid Loss: 12.1291
Epoch 210/1000, Loss: 14.4275, Valid Loss: 18.5210
Epoch 211/1000, Loss: 14.4418, Valid Loss: 14.6820
Epoch 212/1000, Loss: 15.9522, Valid Loss: 13.1396
Epoch 213/1000, Loss: 14.7926, Valid Loss: 14.1746
Epoch 214/1000, Loss: 15.2618, Valid Loss: 15.3385
Epoch 215/1000, Loss: 14.5830, Valid Loss: 13.1061
Epoch 216/1000, Loss: 14.2707, Valid Loss: 11.9253
Epoch 217/1000, Loss: 14.4812, Valid Loss: 14.3384
Epoch 218/1000, Loss: 14.5586, Valid Loss: 12.5408
Epoch 219/1000, Loss: 14.9686, Valid Loss: 15.3934
Epoch 220/1000, Loss: 14.3805, Valid Loss: 15.1242
Epoch 221/1000, Loss: 15.3314, Valid Loss: 15.7319
Epoch 222/1000, Loss: 15.4340, Valid Loss: 13.7338
Epoch 223/1000, Loss: 14.7675, Valid Loss: 13.9059
Epoch 224/1000, Loss: 14.3044, Valid Loss: 12.1519
Epoch 225/1000, Loss: 15.0555, Valid Loss: 15.2302
Epoch 226/1000, Loss: 14.8040, Valid Loss: 13.2375
Epoch 227/1000, Loss: 14.5869, Valid Loss: 15.8980
Epoch 228/1000, Loss: 15.3337, Valid Loss: 14.2855
Epoch 229/1000, Loss: 15.7170, Valid Loss: 13.1427
Epoch 230/1000, Loss: 14.8305, Valid Loss: 13.4959
Epoch 231/1000, Loss: 15.7881, Valid Loss: 11.3797
Epoch 232/1000, Loss: 14.5155, Valid Loss: 13.2227
Epoch 233/1000, Loss: 15.8355, Valid Loss: 14.9811
Epoch 234/1000, Loss: 14.8511, Valid Loss: 16.4791
Epoch 235/1000, Loss: 15.1201, Valid Loss: 13.0371
Epoch 236/1000, Loss: 14.7026, Valid Loss: 12.4282
Epoch 237/1000, Loss: 15.2814, Valid Loss: 12.5136
Epoch 238/1000, Loss: 15.5101, Valid Loss: 12.5928
Epoch 239/1000, Loss: 14.9727, Valid Loss: 16.7666
Epoch 240/1000, Loss: 15.5404, Valid Loss: 14.9695
Epoch 241/1000, Loss: 14.7419, Valid Loss: 13.9659
Epoch 242/1000, Loss: 14.8024, Valid Loss: 13.7520
Epoch 243/1000, Loss: 14.8757, Valid Loss: 12.7851
Epoch 244/1000, Loss: 15.1014, Valid Loss: 14.5803
Epoch 245/1000, Loss: 15.1101, Valid Loss: 14.2634
Epoch 246/1000, Loss: 14.9716, Valid Loss: 13.4948
Epoch 247/1000, Loss: 15.7116, Valid Loss: 14.6054
Epoch 248/1000, Loss: 15.5115, Valid Loss: 14.6111
Epoch 249/1000, Loss: 14.9293, Valid Loss: 13.6228
Epoch 250/1000, Loss: 14.3956, Valid Loss: 14.4652
Epoch 251/1000, Loss: 14.9510, Valid Loss: 20.0092
Epoch 252/1000, Loss: 15.4007, Valid Loss: 12.4228
Epoch 253/1000, Loss: 14.2953, Valid Loss: 14.3983
Epoch 254/1000, Loss: 15.5133, Valid Loss: 12.3532
Epoch 255/1000, Loss: 14.8832, Valid Loss: 20.9071
Epoch 256/1000, Loss: 14.4971, Valid Loss: 18.2511
Epoch 257/1000, Loss: 14.5397, Valid Loss: 14.0163
Epoch 258/1000, Loss: 15.0702, Valid Loss: 22.1073
Epoch 259/1000, Loss: 15.1209, Valid Loss: 12.8798
Epoch 260/1000, Loss: 15.1055, Valid Loss: 15.6380
Epoch 261/1000, Loss: 16.4586, Valid Loss: 14.1498
Epoch 262/1000, Loss: 15.3956, Valid Loss: 14.7846
Epoch 263/1000, Loss: 14.3326, Valid Loss: 16.2811
Epoch 264/1000, Loss: 14.2312, Valid Loss: 14.0165
Epoch 265/1000, Loss: 15.1610, Valid Loss: 13.8247
Epoch 266/1000, Loss: 15.9798, Valid Loss: 16.5207
Epoch 267/1000, Loss: 14.9260, Valid Loss: 22.5006
Epoch 268/1000, Loss: 15.3763, Valid Loss: 14.5079
Epoch 269/1000, Loss: 14.9720, Valid Loss: 15.8598
Epoch 270/1000, Loss: 14.8760, Valid Loss: 19.0999
Epoch 271/1000, Loss: 14.0930, Valid Loss: 19.9552
Epoch 272/1000, Loss: 14.8158, Valid Loss: 13.4842
Epoch 273/1000, Loss: 14.9256, Valid Loss: 14.1337
Epoch 274/1000, Loss: 14.9173, Valid Loss: 13.5685
Epoch 275/1000, Loss: 14.2337, Valid Loss: 16.3690
Epoch 276/1000, Loss: 14.6209, Valid Loss: 15.6166
Epoch 277/1000, Loss: 14.0078, Valid Loss: 13.6066
Epoch 278/1000, Loss: 14.9538, Valid Loss: 14.5330
Epoch 279/1000, Loss: 14.3768, Valid Loss: 16.6550
Epoch 280/1000, Loss: 14.7679, Valid Loss: 17.3364
Epoch 281/1000, Loss: 14.8157, Valid Loss: 12.7360
Epoch 282/1000, Loss: 15.0684, Valid Loss: 14.2490
Epoch 283/1000, Loss: 14.6738, Valid Loss: 12.4208
Epoch 284/1000, Loss: 15.3436, Valid Loss: 14.6290
Epoch 285/1000, Loss: 14.1263, Valid Loss: 18.0990
Epoch 286/1000, Loss: 15.6720, Valid Loss: 21.9980
Epoch 287/1000, Loss: 15.2330, Valid Loss: 16.9916
Epoch 288/1000, Loss: 14.8244, Valid Loss: 16.6512
Epoch 289/1000, Loss: 15.1160, Valid Loss: 13.8055
Epoch 290/1000, Loss: 14.4901, Valid Loss: 16.1985
Epoch 291/1000, Loss: 14.8255, Valid Loss: 14.0362
Epoch 292/1000, Loss: 15.1785, Valid Loss: 13.8959
Epoch 293/1000, Loss: 13.9500, Valid Loss: 13.0921
Epoch 294/1000, Loss: 14.7801, Valid Loss: 16.1950
Epoch 295/1000, Loss: 15.2900, Valid Loss: 15.0396
Epoch 296/1000, Loss: 15.5930, Valid Loss: 14.0147
Epoch 297/1000, Loss: 15.9715, Valid Loss: 16.5081
Epoch 298/1000, Loss: 14.6611, Valid Loss: 14.0566
Epoch 299/1000, Loss: 15.6544, Valid Loss: 23.3346
Epoch 300/1000, Loss: 15.7288, Valid Loss: 12.8612
Epoch 301/1000, Loss: 14.6215, Valid Loss: 18.3876
Epoch 302/1000, Loss: 15.5749, Valid Loss: 18.8874
Epoch 303/1000, Loss: 15.3141, Valid Loss: 13.7149
Epoch 304/1000, Loss: 14.6827, Valid Loss: 13.5074
Epoch 305/1000, Loss: 14.6061, Valid Loss: 13.7031
Epoch 306/1000, Loss: 14.9374, Valid Loss: 12.0263
Epoch 307/1000, Loss: 15.0805, Valid Loss: 12.6496
Epoch 308/1000, Loss: 14.5919, Valid Loss: 14.7098
Epoch 309/1000, Loss: 15.0437, Valid Loss: 11.7039
Epoch 310/1000, Loss: 14.3283, Valid Loss: 13.4203
Epoch 311/1000, Loss: 14.6579, Valid Loss: 17.4811
Epoch 312/1000, Loss: 14.7116, Valid Loss: 15.8564
Epoch 313/1000, Loss: 15.5905, Valid Loss: 15.2119
Epoch 314/1000, Loss: 15.9103, Valid Loss: 20.5920
Epoch 315/1000, Loss: 14.6043, Valid Loss: 12.8862
Epoch 316/1000, Loss: 14.1287, Valid Loss: 17.5911
Epoch 317/1000, Loss: 16.0646, Valid Loss: 12.0898
Epoch 318/1000, Loss: 15.2486, Valid Loss: 17.3801
Epoch 319/1000, Loss: 15.5716, Valid Loss: 12.5141
